Accession,Symbol.1,BioFraction,Channel,Genotype,Mixture,Subject,Residuals,Symbol
O08795,Prkcsh,0.972948130069837,9.77598124832891e-12,0.00823039858015467,0,0.000793329301298574,0.0180281420389341,Prkcsh
O08800,Serpinb8,0.450383185243776,0.022503270566756,0.114262741521906,0.077084003697259,0.0572624101234212,0.278504388846882,Serpinb8
O08807,Prdx4,0.960911765218409,0,0,0.01445862322036,0.00433011756717245,0.0202994939940586,Prdx4
O08808,Diaph1,0.692879727472318,0.0242100845414397,0.0672197658914416,0.0391845703174084,0.0990183348619152,0.0774875169154773,Diaph1
O08810,Eftud2,0.992462282844052,3.5949425751746e-12,0,0.00268854734770005,0.000142597775355261,0.00470657202929784,Eftud2
O08842,Gfra2,0.860586536181219,0,4.9645803217155e-09,0,0.11706207448687,0.0223513843673315,Gfra2
O08848,Ro60,0.888634984987752,0,0,0.0101624004243103,0,0.101202614587938,Ro60
O08908,Pik3r2,0.860597613865596,0,0,0.00883940736671868,0.0541779424643197,0.0763850363033656,Pik3r2
O08914,Faah,0.952602981489671,0,0,0.00227068130526819,0.0013602573362367,0.0437660798688241,Faah
O08915,Aip,0.956652242674733,0.000119645284490675,0.00563428274591562,0,0,0.0375938292948608,Aip
O08917,Flot1,0.95714796577551,0,0.00978710641721154,0.00390442972275563,0.00911778340560922,0.0200427146789135,Flot1
O08919,Numbl,0.912030542531454,0,3.19977007199976e-10,0.0154394884844847,0.0640842742006654,0.00844569446341909,Numbl
O08967,Cyth3,0.957862613984151,0,0.00592539553734439,0.0119477572322701,0.00467045477131449,0.0195937784749196,Cyth3
O08983,Hps1,0.956021518249963,0,0.00186226546563911,0,4.40617397243141e-12,0.0421162162799914,Hps1
O08989,Mras,0.980899685200675,0.00709014700608362,0.00243114837211295,0,0,0.00957901942112856,Mras
O08992,Sdcbp,0.513250630498849,1.18525585906626e-10,0,0.111605502415285,0,0.375143866967341,Sdcbp
O08997,Atox1,0.92924626689108,0.00463243768312199,0.012694667782284,0,0.0111287569993374,0.042297870644177,Atox1
O09005,Degs1,0.625833750850068,0,0.0162579052535199,0.0295357692324902,2.07838965755189e-09,0.328372572585532,Degs1
O09012,Pex5,0.873028541060458,0,0,0.00214591541972301,0,0.12482554351982,Pex5
O09044,Snap23,0.814362228209013,0,0.00326006831318737,0,0.00752134729428124,0.174856356183519,Snap23
O09061,Psmb1,0.985929829843289,0,0,0.0060901324761075,0.00162176669766164,0.00635827098294183,Psmb1
O09110,Map2k3,0.439443747161776,0.0821338012081013,0.00175817621543414,0.165759531063983,0.158318760912321,0.152585983438384,Map2k3
O09111,Ndufb11,0.977765683700511,0,0.00278827070805792,0,0,0.0194460455914305,Ndufb11
O09114,Ptgds,0.92204132651972,0,0.0202707316842708,0.000530021996736634,0.0097778665732057,0.0473800532260664,Ptgds
O09117,Sypl,0.87148918394267,0,0.0357212041776634,0.0302843275227057,0.0141103766653857,0.0483949076915753,Sypl
O09118,Ntn1,0.320055589778888,0,0,0.0473915681827566,0,0.632552842038356,Ntn1
O09126,Sema4d,0.978333547514964,0,0.00247540749197937,0,0,0.0191910449930564,Sema4d
O09131,Gsto1,0.94534715845183,0.000446563154918416,0,0.00771585174896648,0.00257667893123262,0.0439137477130523,Gsto1
O09159,Man2b1,0.568102244170747,0,0.251623924297665,0.0515478439521197,0,0.128725987579469,Man2b1
O09164,Sod3,0.760329917447096,0,0.0566847038991385,0.0241453466660916,0.0228243863351943,0.13601564565248,Sod3
O09167,Rpl21,0.989212761774803,0,4.39493471747658e-05,0.00509056996340057,0,0.00565271891462124,Rpl21
O09172,Gclm,0.926459946087364,1.99448639653565e-11,0.000108000419078419,0.0188752432479748,7.08182794486033e-10,0.0545568095174551,Gclm
O09174,Amacr,0.914501969641284,0,0,0.00744739382588515,0,0.0780506365328311,Amacr
O35066,Kif3c,0.965636197704157,0,0,0,0,0.0343638022958428,Kif3c
O35071,Kif1c,0.890146733939224,0,0,0.00193470107833806,0.0174255843462502,0.0904929806361878,Kif1c
O35074,Ptgis,0.804296828519019,0.00408155886479923,4.19557800069441e-10,0.012615244708758,0.108501020541037,0.070505346946829,Ptgis
O35075,Vps26c,0.615859257127661,0.0860552157187885,0,0,0.0709737536249637,0.227111773528587,Vps26c
O35083,Agpat1,0.921110029908212,0,0,0.00589036640200006,0,0.0729996036897879,Agpat1
O35089,Cnih2,0.935886387575911,0,8.0199011885304e-12,0.0129039346470713,0.00410248115143324,0.0471071966175651,Cnih2
O35098,Dpysl4,0.887717725161895,0,5.35584022700704e-11,0,0.060330592431032,0.0519516823535148,Dpysl4
O35099,Map3k5,0.960214171618419,0,1.30713871692888e-11,0.00883486748374178,0,0.0309509608847676,Map3k5
O35114,Scarb2,0.859439227121995,0,0.0609715109393914,0,0,0.0795892619386139,Scarb2
O35129,Phb2,0.982391109874167,0.00161660150709934,0,4.47795286315417e-05,0.00269155345018039,0.0132559556399219,Phb2
O35130,Emg1,0.512047068389026,0,0,0.0155530791844136,0,0.472399852426561,Emg1
O35136,Ncam2,0.984384452182598,0.00024167041761891,0.00169184587506545,0.00391981888675513,0,0.00976221263796268,Ncam2
O35143,Atpif1,0.945433062199957,0.0162535908208251,4.93978821319768e-12,0,0.000468037637974971,0.0378453093363027,Atpif1
O35144,Terf2,0.907456440026867,0,0,0.0299955801141419,0,0.0625479798589911,Terf2
O35153,Bet1l,0.772047802334857,0,0,0.0149395174704479,0.0392702872314303,0.173742392963265,Bet1l
O35166,Gosr2,0.929811039223916,0,0.0192651558925113,0,0,0.0509238048835725,Gosr2
O35188,Cx3cl1,0.881174673073863,0,0,0.00407301438208564,0,0.114752312544051,Cx3cl1
O35206,Col15a1,0.644141061694633,0.0276854797709988,0.0732451778667883,0,0.173377164637258,0.0815511160303219,Col15a1
O35215,Ddt,0.905504177454067,0,0.00179383468584772,0,0.0420596961364508,0.0506422917236348,Ddt
O35218,Cpsf2,0.879350355813283,0,0,0.0331651355019535,0,0.087484508684764,Cpsf2
O35219,Kcnh2,0.893183271495346,0,0.000790444241507138,0,0,0.106026284263147,Kcnh2
O35226,Psmd4,0.990533792247277,0,0,0.000506228432724547,0,0.00895997931999875,Psmd4
O35239,Ptpn9,0.971371814464271,1.65036131940178e-12,0,0.00361740661763837,0.0107746656137141,0.0142361133027257,Ptpn9
O35245,Pkd2,0.461328363661614,0,2.41684025484765e-07,0,0,0.538671394654361,Pkd2
O35250,Exoc7,0.915834490469507,0,0,0.0151212355377384,0.0178759246448168,0.0511683493479378,Exoc7
O35286,Dhx15,0.990248433669197,0,0,0,0.000499576432779451,0.00925198989802402,Dhx15
O35295,Purb,0.9948437794451,0,0.000189320918199742,0.000228136797072372,0.000237644227825866,0.00450111861180252,Purb
O35316,Slc6a6,0.887673668958173,0,0.00265676382176089,0,0,0.109669567220066,Slc6a6
O35326,Srsf5,0.981201464040815,0,1.14930493384161e-11,0.0026655680175199,0,0.0161329679301719,Srsf5
O35343,Kpna4,0.657689269306267,0,0.0509717259871352,0.150810858419432,0.00122316365154227,0.139304982635623,Kpna4
O35344,Kpna3,0.902460175013823,0.00849796650578606,0.00308459667228404,0,0.00112721170582098,0.0848300501022858,Kpna3
O35345,Kpna6,0.666786196728763,2.73226800211272e-07,0,0.195606557480712,0,0.137606972563725,Kpna6
O35350,Capn1,0.854448803712164,1.07139348134032e-10,0.00576997018011405,0.00605532725069,0,0.133725898749893,Capn1
O35375,Nrp2,0.921061562035088,0,4.15401435408595e-11,0.0045305159408107,0,0.0744079219825612,Nrp2
O35379,Abcc1,0.833678281671234,0.0219069842833281,0,0.0565047544303422,0.00274426115014678,0.0851657184649489,Abcc1
O35381,Anp32a,0.884742218654596,0,0,0,0.00308691309331186,0.112170868252093,Anp32a
O35382,Exoc4,0.423973674069938,0.0499009199186256,1.28772609629467e-07,0.127983627826587,0.103605523266783,0.294536126145456,Exoc4
O35386,Phyh,0.879473928546476,1.15737621073021e-11,0.0126548550320322,0.0240221989918509,0,0.0838490174180675,Phyh
O35387,Hax1,0.946480525901645,0,0,0.00809825866317867,0,0.0454212154351768,Hax1
O35393,Efnb3,0.9215419513132,0.0133820547370487,0,0.0267606932978334,0.0230585287768896,0.0152567718750282,Efnb3
O35405,Pld3,0.932275357486647,2.59604172619577e-11,0.00192038367564318,0.00845051694633699,0.00702996447711631,0.0503237773882957,Pld3
O35409,Folh1,0.919990286212277,0,0.0201940651979259,0.021297882051435,0.0180222957894015,0.0204954707489608,Folh1
O35417,Pdyn,0.879941313053142,0,0,0.0182241654699672,0.0440448902329918,0.057789631243899,Pdyn
O35425,Bok,0.882212845140396,0,0.0357679821019374,0.00822704456196342,0.00518899579122549,0.0686031324044779,Bok
O35448,Ppt2,0.26307071265091,0,0,0,0,0.73692928734909,Ppt2
O35449,Prrt1,0.930532125338713,0,0.00299317130150454,0,0,0.0664747033597825,Prrt1
O35454,Clcn6,0.971677620617396,0.00786636794024435,0.000346537582611561,0,0,0.0201094738597483,Clcn6
O35459,Ech1,0.978089883714407,4.50654487024308e-12,0,0,0.00410125026867179,0.0178088660124143,Ech1
O35465,Fkbp8,0.957492067074914,0,0,6.24617257331972e-05,0.00281174317231277,0.0396337280270403,Fkbp8
O35474,Edil3,0.962859781862391,0,0.00938827773637657,1.42140627341663e-11,0,0.0277519403870188,Edil3
O35488,Slc27a2,0.854270074454606,2.68600686242213e-11,7.73821495803519e-12,0.0135105113260002,0.0558747292731885,0.076344684911607,Slc27a2
O35495,Cdk14,0.973335570829409,5.60011570368999e-06,0.000785633133739236,0.0045672649795298,0.00205791720862141,0.0192480137329968,Cdk14
O35516,Notch2,0.731449807961125,0,0,3.2553399535485e-11,3.34138087478908e-11,0.268550191972908,Notch2
O35522,Psmb9,0.971668908956706,0,0.00163454955048408,1.07898375410304e-11,0.000753906805462769,0.0259426346765576,Psmb9
O35526,Stx1a,0.959765900138336,1.56215072930696e-10,0.00782239224481364,0.00115713964904767,0.00606572876143917,0.025188839050149,Stx1a
O35544,Slc1a6,0.845568432959655,0.0184601214573596,0.0773061515995333,0.031655436237839,0.00556944639790907,0.0214404113477041,Slc1a6
O35551,Rabep1,0.882956870953505,0,0.00170157149439881,0.0238579368902802,0,0.0914836206618162,Rabep1
O35566,Cd151,0.937747138734552,0,1.26391311443102e-10,0.0103807334705091,0.0169880940517725,0.0348840336167746,Cd151
O35593,Psmd14,0.980691998643824,0,0,0.00228999155850101,0,0.0170180097976754,Psmd14
O35594,Ift81,0.737161616830715,0,0,0,0,0.262838383169286,Ift81
O35598,Adam10,0.865075432157891,1.25985671260838e-10,0.0094611434153183,0.00486439435342833,0,0.120599029947377,Adam10
O35604,Npc1,0.907761965880903,0,0.00219367741152785,0.000356401464301281,0,0.0896879552432674,Npc1
O35607,Bmpr2,0.959816278865047,9.4369437027751e-12,0.00165411412446978,0.0058672465753588,2.13260755223512e-11,0.0326623604043618,Bmpr2
O35609,Scamp3,0.889518998034973,0.00408469141118744,0.00384145783984064,0,0.0256577504168822,0.0768971022971172,Scamp3
O35621,Pmm1,0.88596726755519,0.00114582582066656,0.0520629544845999,0.00278346443913226,0.00905297228470929,0.0489875154157021,Pmm1
O35623,Bet1,0.873968302425142,0.00661931913271437,0.00652795870151375,0,0,0.11288441974063,Bet1
O35633,Slc32a1,0.81781297515013,0.0430627468309558,0,0,0.0795864862739908,0.0595377917449233,Slc32a1
O35638,Stag2,0.949578894369295,0,0,0.00486247010540726,0.000963348681600648,0.0445952868436967,Stag2
O35639,Anxa3,0.931029836477789,9.40174477249885e-10,0.01615310874647,0.00165373833249317,0.0144576353909038,0.0367056801121696,Anxa3
O35643,Ap1b1,0.918751283360377,0,0.0045823370753141,0.0130667248589985,0.0205600247265398,0.0430396299787709,Ap1b1
O35657,Neu1,0.892014137200127,6.77504493768422e-11,0.0193091188776936,0,0,0.0886767438544294,Neu1
O35658,C1qbp,0.704416759744291,0,0,0.0216635505279463,0,0.273919689727763,C1qbp
O35668,Hap1,0.92309431982217,0.0106402625139818,0,0.0310210401859706,0.01443313762086,0.0208112398570176,Hap1
O35678,Mgll,0.778460995967191,0,0,0.0200041645396386,0.058079956146391,0.14345488334678,Mgll
O35681,Syt3,0.956476902224804,0,0.000175906941348364,0.00517560738119253,0,0.0381715834526551,Syt3
O35682,Myadm,0.708124030010118,0,0,0.0222658329075744,0,0.269610137082308,Myadm
O35683,Ndufa1,0.938292203685154,0,0,0.0176362340311225,1.65173424959416e-10,0.0440715621185502,Ndufa1
O35684,Serpini1,0.919702043406214,0.00158586618232318,0.021686123005251,0.0213558268016718,0.0203162591750577,0.0153538814294822,Serpini1
O35685,Nudc,0.960018083396342,0.00238734068492007,0.0057856932467126,0.00747919959732103,0,0.0243296830747037,Nudc
O35691,Pnn,0.98515206991809,2.56913399130432e-10,0,0.00299056534185456,9.70508011533124e-11,0.0118573643860916,Pnn
O35704,Sptlc1,0.681223521438892,0,0,0,0,0.318776478561108,Sptlc1
O35710,Noct,0.758554917796192,0,0.00136827358793634,0,0.0234912848981805,0.216585523717691,Noct
O35711,Ppfibp2,0.883541612093027,0.00132584641292926,0,0,0,0.115132541494044,Ppfibp2
O35737,Hnrnph1,0.928466505877914,0,0.00103556224672836,0.0112201575428321,0.00175256566320329,0.0575252086693226,Hnrnph1
O35841,Api5,0.986253649005581,0,3.92244335086411e-11,0,0.000743154571527407,0.0130031963836672,Api5
O35855,Bcat2,0.843813404062283,2.38735161426214e-11,0,0.0806103038574031,0,0.0755762920564401,Bcat2
O35857,Timm44,0.965221009586117,0.00100797922412305,0,0.00999955138474323,8.3212173463367e-11,0.0237714597218044,Timm44
O35864,Cops5,0.916596443700743,0,0,0.0238025894192348,0.00254292635030984,0.0570580405297127,Cops5
O35874,Slc1a4,0.937208038584689,0,0,0.0104286248085916,0,0.052363336606719,Slc1a4
O35887,Calu,0.950999287647669,0.00762889362029137,0.00312170661298707,0,0.0002082850377692,0.038041827081283,Calu
O35900,Lsm2,0.943467932403409,0,0,0.00484767769496757,0,0.0516843899016237,Lsm2
O35926,Cdk5r2,0.614183156286637,0,0.0750882855360611,0.0340450182147506,0.028893535844719,0.247790004117832,Cdk5r2
O35927,Ctnnd2,0.979416092210197,0,0.00153136316278211,0.00222676650453261,2.06153236146024e-11,0.0168257781018732,Ctnnd2
O35954,Pitpnm1,0.869358514399895,0,0.0390657954494518,1.21312515417443e-10,0.0137472032072182,0.0778284868221231,Pitpnm1
O35955,Psmb10,0.95298908995143,0,0.000160010975713993,0.014276458550879,0.00231766642677548,0.0302567740952016,Psmb10
O35963,Rab33b,0.727751795373913,0,0,0.006251437341419,0.0795752567270765,0.186421510557591,Rab33b
O35969,Gamt,0.874223677561998,0,0,0.022865852017811,0.0492742022491384,0.0536362681710523,Gamt
O35973,Per1,0.773765767591593,0,0,0,0,0.226234232408407,Per1
O35988,Sdc4,0.662681202355767,4.10743716047882e-11,0,0,9.46810866246852e-11,0.337318797508478,Sdc4
O54692,Zw10,0.958010187610764,0,0.00197060691915099,3.99046068844185e-10,0,0.0400192050710394,Zw10
O54724,Cavin1,0.953217802192784,0.000362580870242324,2.62380130583607e-11,1.41533353248224e-09,0.0295847850606079,0.0168348304347946,Cavin1
O54734,Ddost,0.94534606813627,0,0.0074325454920408,0.00057738109992805,0,0.0466440052717612,Ddost
O54750,Cyp2j6,0.880388533407151,0,0,0.0208121028450268,0,0.0987993637478226,Cyp2j6
O54774,Ap3d1,0.965095793517464,0.00288233948254357,0.00601995702382631,5.16454254679559e-10,0.0124970441411382,0.0135048653185736,Ap3d1
O54781,Srpk2,0.987412710308958,1.04610412755674e-10,0,0.00152715833219542,0,0.0110601312542361,Srpk2
O54782,Man2b2,0.800026305090651,8.23697308834858e-10,0.0902587471465579,0.0210229788160947,0,0.0886919681229992,Man2b2
O54784,Dapk3,0.979934131466913,0,1.76964871162473e-12,0,0.00720038723397781,0.0128654812973392,Dapk3
O54785,Limk2,0.775402300032102,0.0843289315948347,0,0,0.0378359235332013,0.102432844839862,Limk2
O54804,Chka,0.402606232486918,0,0,0.233417468644744,0,0.363976298868339,Chka
O54818,Tpd52l1,0.968307137182858,0,0.00276089813088559,0.0146624975616689,0,0.0142694671245873,Tpd52l1
O54824,Il16,0.444084766105977,0,0.0103894665076982,0.133873951594843,0,0.411651815791482,Il16
O54825,Bysl,0.874545804590037,0,0,0.084937243740256,0,0.0405169516697066,Bysl
O54828,Rgs9,0.288740474044999,0.133977243904113,9.82782039311638e-11,1.17758971507319e-08,0.463426756126524,0.113855514050188,Rgs9
O54829,Rgs7,0.946736740940924,0,0,0.0163835775263695,0.00977106422887362,0.0271086173038329,Rgs7
O54833,Csnk2a2,0.886674988668392,2.48538643110097e-09,1.31139469293551e-08,4.11097130560585e-09,0.059949879287463,0.0533751123338402,Csnk2a2
O54865,Gucy1b1,0.926534544515782,0.00696004755800213,7.73251605706501e-11,0.00763826226840258,0.0307978227465394,0.0280693228339492,Gucy1b1
O54879,Hmgb3,0.975260581551367,0,0,1.08469260835519e-09,0.0104275631425857,0.0143118542213542,Hmgb3
O54901,Cd200,0.941912064163208,1.26478394208781e-09,0.0440880252621959,0,0.000439009811015402,0.0135608994987968,Cd200
O54916,Reps1,0.896585472581335,0.00641719722017287,0,1.5944548893778e-10,0,0.0969973300390465,Reps1
O54931,Pakap,0.588773369656625,0,0,0.0887176618132742,0.1600355004415,0.162473468088601,Pakap
O54946,Dnajb6,0.953373223098985,0,3.67186482828308e-11,0.00962002892881144,0.00890390339586229,0.0281028445396227,Dnajb6
O54950,Prkag1,0.63693124224256,0,0.0140011345043672,0.131332111644944,0,0.217735511608129,Prkag1
O54951,Sema6b,0.560962947077687,0,7.2830676466334e-11,0.185731124285805,0,0.253305928563678,Sema6b
O54962,Banf1,0.627889137669254,0,0,0.139186909348016,8.33852518604086e-11,0.232923952899344,Banf1
O54965,Rnf13,0.94446956311188,0,0.0127277996438764,0.024448154282911,0,0.0183544829613325,Rnf13
O54967,Tnk2,0.810694178254614,3.77058329069234e-10,0,0.0655551347953685,0,0.123750686572959,Tnk2
O54983,Crym,0.9187027466194,3.65573070256441e-11,0.032231841844497,0,0.00824210821083201,0.0408233032887143,Crym
O54984,Asna1,0.941223215367489,0,0,0,0,0.0587767846325109,Asna1
O54988,Slk,0.925862412375761,0,7.2916992143447e-11,0.0157880106002627,0.00495100051906724,0.0533985764319923,Slk
O54991,Cntnap1,0.957250514929615,4.12824835378241e-12,0.0158956101472474,0.00471730596053922,0.00580769424680145,0.0163288747116682,Cntnap1
O54998,Fkbp7,0.778934376715514,0,9.67953948309864e-10,1.02427246909263e-09,0,0.22106562129226,Fkbp7
O55013,Trappc3,0.848842406914785,4.02267814200346e-10,0,0.0245791125585424,2.51095796933414e-09,0.126578477613447,Trappc3
O55017,Cacna1b,0.979690317252348,8.63887940091217e-10,0,0.00533486903098981,0.00271619354887316,0.0122586193039006,Cacna1b
O55022,Pgrmc1,0.940431759109129,2.5233237625893e-11,0.000803766756704628,0.00012664267676525,0.00365478006180399,0.0549830513703639,Pgrmc1
O55023,Impa1,0.96046088455305,0,0,0.00782639246984708,0.00694092862120183,0.0247717943559013,Impa1
O55026,Entpd2,0.982335761194015,0,0.00303267342854159,0,0.00469589948659565,0.0099356658908474,Entpd2
O55029,Copb2,0.981001391984459,0,0,0,0.00297473028017322,0.0160238777353677,Copb2
O55033,Nck2,0.874170808878847,0,1.83747760710293e-09,0.00943309470979867,0.00137738969468634,0.11501870487919,Nck2
O55042,Snca,0.878992220334771,0,0.0058599091469983,0.0345098505678771,0.0329883309670984,0.0476496889832552,Snca
O55057,Pde6d,0.56783051776556,2.19050196506538e-10,0.000194522232428921,0.177151090058213,0,0.254823869724748,Pde6d
O55060,Tpmt,0.889380515993125,0,0.0012331540787866,0.00304596541850548,0,0.106340364509583,Tpmt
O55091,Impact,0.361412101459754,0.00434069068819703,3.05247343798351e-08,0.0123470080115298,0.542408768454093,0.079491400861692,Impact
O55100,Syngr1,0.893903638977966,0,0,0.00307955003479318,0.0674547508840138,0.0355620601032269,Syngr1
O55103,Prx,0.0482189858249623,0.0718236377520558,0.403211108935258,0.268623808977352,0.180414489173801,0.0277079693365718,Prx
O55106,Strn,0.943709344884125,0,0.00101227823905175,0.0126344894551599,0.0017183912251791,0.0409254961964844,Strn
O55125,Nipsnap1,0.986650307692413,0.000834906240890508,0,0.00278181482333779,0,0.00973297124335921,Nipsnap1
O55126,Nipsnap2,0.977511496195502,0,4.40002442019784e-12,0.0129030362375853,0,0.00958546756251236,Nipsnap2
O55128,Sap18,0.986980656562496,9.28184151663307e-11,0,0.00241587935604978,0,0.0106034639886363,Sap18
O55131,Sept7,0.9816188013795,0.00260610062317655,0.000327513615886129,0.00309932377751969,6.79463046224997e-12,0.0123482605971229,Sept7
O55135,Eif6,0.443698018600016,0.0025265426796423,0,0.162084496822179,0.0151032159355037,0.37658772596266,Eif6
O55137,Acot1,0.926084204055309,7.04308449424817e-11,0.01121427671273,0.00967048179245205,0,0.053031037369078,Acot1
O55142,Rpl35a,0.992189533164228,0,9.22823757842521e-05,0.000113911538588673,0,0.00760427292139871,Rpl35a
O55143,Atp2a2,0.95833322933965,6.19497865758563e-11,3.70407847816944e-08,0.0116971993585899,0.00678810590771533,0.0231814282913099,Atp2a2
O55176,Pja1,0.895316656963883,0,0,0.0144580451128802,0.0309704619196919,0.0592548360035455,Pja1
O55201,Supt5,0.767688219335489,3.14491900867972e-10,0,0.0575445429052218,2.24218248350882e-10,0.174767237220579,Supt5
O55222,Ilk,0.755412603394796,0.0329106623679071,0,0.0723245703060998,0.0595181825271104,0.079833981404087,Ilk
O55229,Chkb,0.785347184320026,0,0,0,0,0.214652815679974,Chkb
O55234,Psmb5,0.982275112081717,0,0,0.00723522202872552,0,0.0104896658895579,Psmb5
O55236,Rngtt,0.985724779898628,0,0.000661731016310976,0,0,0.0136134890850606,Rngtt
O55240,Rdh5,0.630065805201406,0,0,0.0384845909769822,0,0.331449603821612,Rdh5
O55242,Sigmar1,0.777036523527734,0,0,0,0.0662404152492119,0.156723061223054,Sigmar1
O70133,Dhx9,0.99241474254645,0,1.4543288017855e-11,0,0.00133778307153821,0.0062474743674686,Dhx9
O70146,Tesk1,0.824862857153437,2.41288562785862e-11,0.0177998039159094,0,0,0.157337338906525,Tesk1
