Protein,Symbol,Entrez,Mixture,Genotype,BioFraction,Residuals,R2.fixef,R2.total
Q9ERQ8,Car7,12354,0.16379986390398,0.180915663960735,0.552908143433141,0.102376328702143,0.699404656279448,0.890537349269488
P50586,Tub,22141,0.144820963829802,0.174273225841344,0.360615670042881,0.320290140285973,0.501668949872909,0.655152355573146
P46097,Syt2,20980,0.11816322164403,0.173867813727778,0.662516698465619,0.0454522661625729,0.819006073353473,0.9575118289159
Q8CI32,Bag5,70369,0.115048468555898,0.166888978462053,0.508920540650516,0.209142012331533,0.648604119527886,0.774697721433777
Q9JKM7,Rab37,58222,0.123214530401098,0.164964411305118,0.613982997418973,0.097838060874812,0.749527494474228,0.890409784065657
Q8C996,Tmem163,72160,0.0629159960468856,0.163974853262024,0.627853327145199,0.145255823545892,0.800996168092042,0.872080073323933
Q3UQ28,Pxdn,69675,0.115088167782875,0.159935985657191,0.554814642363891,0.170161204196042,0.692696016876211,0.821296151099496
Q9Z123,Sema4f,20355,0.0283609417593571,0.158565051603719,0.495096759678542,0.317977246958382,0.651962228917744,0.680001681081679
Q8BGF8,Slc35d3,76157,0.0831040676800874,0.158249356056562,0.445397931325283,0.313248644938068,0.632360005411013,0.723818333989863
Q07235,Serpine2,20720,0.0337279076553582,0.15487828642131,0.759534229145352,0.0518595767779801,0.908252034177018,0.945262827995567
P28651,Car8,12319,0.16004023297692,0.149125095591859,0.568034172337259,0.122800499093962,0.678998114393824,0.863158485251461
Q7M6Z0,Rtn4rl2,269295,0.092100254521902,0.148711545056057,0.693407787442877,0.0657804129791635,0.82040513461909,0.924652576341589
Q9EQH3,Vps35,65114,1.70988308050028e-10,0.14763828428185,0.75928164858043,0.0930800669667323,0.910733737928361,0.910733737928361
P52332,Jak1,16451,1.10540351261603e-10,0.146793095878964,0.355183198024416,0.49802370598608,0.573735528260615,0.573735528260615
P55066,Ncan,13004,0.036556659878638,0.146385843474902,0.716849763092571,0.100207733553889,0.848866890345399,0.887794948556915
O55091,Impact,16210,0.271994801532023,0.1460600405153,0.313393466864142,0.268551691088536,0.411554560084263,0.717068774137354
Q921C5,Bicd2,76895,7.93523986079609e-11,0.145820376921265,0.102675425238121,0.751504197761261,0.426483481113085,0.426483481113085
Q6ZPS2,Carns1,107239,0.203880109998001,0.145677061357198,0.275266706567604,0.375176122077196,0.41326086573493,0.635300802460981
P63089,Ptn,19242,0.0219137736749129,0.145384742792417,0.689747121710729,0.142954361821941,0.807425673491856,0.828582234259965
Q91WP6,Serpina3n,20716,0.351591614048421,0.145306937316364,0.348505984018361,0.154595464616854,0.4227047107322,0.83447948498588
P29416,Hexa,15211,0.00859652208766377,0.144574047069309,0.743071137909686,0.103758292933342,0.864056415390047,0.871532693528889
Q64378,Fkbp5,14229,0.0246069150138031,0.144278608495084,0.745335139831315,0.0857793366597978,0.883079246617615,0.909468024800576
P18653,Rps6ka1,20111,0.0593272258344798,0.144147407363283,0.64017034159247,0.156355025209768,0.794087833290083,0.860501806633848
P03995,Gfap,14580,0.0532270902702201,0.143828719747157,0.751355580312556,0.0515886096700672,0.875989495782504,0.934120186036264
Q8K070,Samd14,217125,0.0753017191444039,0.143386360218654,0.629628461855448,0.151683458781494,0.750913316268679,0.832576349511986
Q99MK8,Grk2,110355,0.0574666673500101,0.142469512076078,0.742323785186405,0.0577400353875075,0.869300387321609,0.9326636246169
P97315,Csrp1,13007,0.0548870195010468,0.140544566978553,0.589681018409083,0.214887395111317,0.754177511795994,0.815744616454971
P97819,Pla2g6,53357,0.0336339466588565,0.139478183045351,0.600472841495389,0.226415028800404,0.750364738930132,0.786688675119279
P07758,Serpina1a,20700,0.00697315198488352,0.139359496167514,0.722139714917844,0.131527636929758,0.839146521049267,0.84489572158241
P41234,Abca2,11305,0.00313647869461689,0.139245354798263,0.815310389230335,0.0423077772767854,0.976698178528541,0.981991518323461
O08800,Serpinb8,20725,0.102605068423085,0.135383498695646,0.451710821419127,0.310300611462141,0.600384842866734,0.712502157491508
Q61885,Mog,17441,0.0535958513138722,0.135336414402852,0.746131637462971,0.0649360968203052,0.877151625272161,0.936860946355248
P40240,Cd9,12527,0.0309589991882308,0.13522650151695,0.7180351838116,0.115779315483219,0.852161608261048,0.885765364612273
Q8C0E2,Vps26b,69091,0.00139283423515442,0.134403420521732,0.76949194331163,0.0947118019314837,0.900582689969484,0.902062175000729
Q08091,Cnn1,12797,0.124435716544893,0.132956055295818,0.365199678901185,0.377408549258104,0.467008650326478,0.594724300054399
Q8CIZ8,Vwf,22371,0.0172102694999303,0.130853200958588,0.745078666769246,0.106857862772235,0.858605662432589,0.875719678166736
Q64739,Col11a2,12815,0.320667198028299,0.130748929917777,0.181195951772848,0.367387920281077,0.298752587784456,0.652824896379868
Q8BZZ3,Wwp1,107568,0.030556384007597,0.130618670363353,0.668260985293664,0.170563960335387,0.782789975921065,0.813924854898188
Q6P9Q6,Fkbp15,338355,9.24675501064035e-11,0.130595984932752,0.356741680632262,0.512662334342518,0.877400783114624,0.894141837956926
Q99K30,Eps8l2,98845,0.00574495472990268,0.129655409909701,0.649092758729885,0.215506876630511,0.75662538693991,0.760590298884553
O35206,Col15a1,12819,0.0307141954102665,0.12911028193962,0.631098135514748,0.209077387135365,0.752194980836868,0.783724068848288
P29351,Ptpn6,15170,0.135351427320148,0.127847083020156,0.299171820690487,0.437629668969208,0.444579492274863,0.588203819904273
Q9QZ88,Vps29,56433,1.86608742160885e-11,0.126633268991556,0.757292411341519,0.116074319648264,0.886511071226162,0.886511071226162
P54869,Hmgcs2,15360,0,0.123995803397857,0.752313267026745,0.123690929575398,0.859446350955322,0.859446350955322
P35455,Avp,11998,0.25852362924801,0.123026411245468,0.282247781614821,0.336202177891701,0.386426889838992,0.674432749241902
Q9WUQ5,Cxcl14,57266,2.67579563083421e-10,0.123024206431291,0.778805151279124,0.0981706420220049,0.885962858639935,0.885962858639935
Q99PI8,Rtn4r,65079,0.00589775611281296,0.123003333966056,0.759115500140564,0.111983409780567,0.888279028032737,0.895209248778277
O70493,Snx12,55988,0.0529080553652612,0.122993827542648,0.765947799464123,0.0581503176279682,0.886252900294813,0.945164737441789
Q91WK0,Lrrfip2,71268,0.0191794793775421,0.122249323154151,0.584574640887396,0.273996556580912,0.754875951744884,0.778375812262549
Q00897,Serpina1d,20703,0,0.122060684468223,0.614424765938971,0.263514549592806,0.707433071695238,0.707433071695238
P70271,Pdlim4,30794,0.208121228668874,0.120387779295412,0.560588076515886,0.110902915519828,0.632570888678674,0.876298042682204
Q811B1,Xylt1,233781,0.0619108943397613,0.119682337522333,0.215660987561947,0.60274578057596,0.507950991533899,0.582876646947145
O08638,Myh11,17880,0.079067538298118,0.119557480747395,0.596893728572959,0.204481252381528,0.677852760716549,0.760161383348642
Q9D1D6,Cthrc1,68588,0.0635393919203214,0.119546007330436,0.661286663548908,0.155627937200335,0.74764085740244,0.813982709208426
Q0QWG9,Grid2ip,170935,0.0708203977217428,0.118413103757946,0.726800695931657,0.0839658025886544,0.837020416450395,0.915960449512
Q9QYM9,Tmeff2,56363,0,0.118246732549349,0.571177831293552,0.310575436157099,0.697107905510214,0.697107905510214
Q8K406,Lgi3,213469,0.141387927510923,0.118178528710811,0.609920400637704,0.130513143140561,0.694871964681387,0.855354735243115
Q8C078,Camkk2,207565,0.155525408829993,0.117889100314279,0.47506094454458,0.251524546311149,0.548143836611336,0.717489799558472
Q05AA6,Drp2,13497,0.153518315748847,0.117630555747438,0.59337688746991,0.135474241033806,0.67950572162066,0.855106010828645
Q62470,Itga3,16400,1.48482347926513e-10,0.116798894337402,0.764571844883076,0.118629260631039,0.890236691879658,0.890236691879658
P70290,Mpp1,17524,0.0556042225078594,0.116214197193623,0.672245540421013,0.155936039877505,0.761009861689193,0.818871257685052
Q91ZU6,Dst,13518,0.308583999389793,0.116144176283322,0.222590216264443,0.352681608062442,0.312304548523381,0.653094646641839
Q8C4U2,Tmem145,330485,0,0.114823339623808,0.778653999154174,0.106522661222018,0.880293112963648,0.880293112963648
Q8BLE7,Slc17a6,140919,0.102018693792699,0.114006250748296,0.732380325496966,0.0515947299620386,0.835977893844988,0.953265182244272
Q8BZS9,Dhx32,101437,0.0162743636357224,0.113970810677981,0.622708947091417,0.24704587859488,0.741863472644082,0.758657433682586
P15331,Prph,19132,0.0549029733762018,0.113561287213293,0.699526712934134,0.132009026476371,0.796124326290333,0.854618677578822
Q8BW86,Arhgef33,381112,0.0569851831434014,0.110760787219561,0.677043828316989,0.155210201320049,0.774790606707856,0.835604934486659
P28738,Kif5c,16574,0.0430140195846292,0.109494563454308,0.712014383508447,0.135477033452616,0.802809180955195,0.847566790150652
P11214,Plat,18791,0.138107515573564,0.109245451184073,0.342606045946918,0.410040987295444,0.421532466473663,0.563288869870058
P55194,Sh3bp1,20401,0.0271688067804287,0.109014467906453,0.680144171942344,0.183672553370774,0.773401253184349,0.800476606734072
P56695,Wfs1,22393,0.157948386337686,0.10900884006443,0.553665601078808,0.179377172519076,0.614293372956955,0.790212548752987
P08551,Nefl,18039,0.141886026972439,0.108938172591537,0.303810888713694,0.44536491172233,0.396072654603538,0.541963205443254
Q9JL15,Lgals8,56048,0,0.108769915672563,0.439221047371741,0.452009036955696,0.604921529708228,0.604921529708228
P01942,Hba-a1,15122,0.0847050432176225,0.108513706263884,0.629388449555275,0.177392800963218,0.700222802380397,0.789726947544507
Q06890,Clu,12759,0.0375105584301845,0.107615230877503,0.812043509845309,0.0428307008470039,0.908305262906209,0.948501118610916
O70309,Itgb5,16419,0,0.107123835287784,0.776617663725762,0.116258500986454,0.878304656793822,0.878304656793822
O08692,Ngp,18054,0.0691586881783089,0.106039010408219,0.656216623142622,0.16858567827085,0.754299279024566,0.829258783190111
P09470,Ace,11421,0,0.105114840564232,0.854626584827355,0.040258574608413,0.97920759110437,0.980012985594571
Q1RLL3,Cpne9,211232,0.0916744182551241,0.104862926006071,0.678956049678932,0.124506606059873,0.76108347129334,0.861962953201485
O08746,Matn2,17181,0.196960446150439,0.103972184964475,0.445606658577355,0.253460710307731,0.535533203452377,0.759744386669087
Q8CAM5,Rab36,76877,0.170252103732328,0.103872177691379,0.404550633044998,0.321325085531295,0.492455768086726,0.679297264265226
P47708,Rph3a,19894,0.0965756413661147,0.103175249232878,0.767872951074241,0.0323761583267672,0.855149326405103,0.965141365447483
P20060,Hexb,15212,0.00302440041501354,0.102754281806837,0.865830212728196,0.0283911050499537,0.967475631111981,0.970676949441531
Q64237,Dbh,13166,0,0.102456457022937,0.777230881497403,0.12031266147966,0.871374611323776,0.871374611323776
Q62442,Vamp1,22317,0,0.102414358650286,0.660722578159252,0.236863063190462,0.785719246980979,0.785719246980979
P06537,Nr3c1,14815,0.00668113110891771,0.102207016437738,0.82312343353912,0.0679884189142247,0.927183894788561,0.934521453197131
Q60967,Papss1,23971,0.0412895339121947,0.101330245197612,0.660274530143869,0.197105690746324,0.732880802128043,0.773685375747547
Q6PD24,Ankrd13d,68423,0.0310063740697934,0.101135104221361,0.792091759215543,0.0757667624933024,0.893089387505165,0.926654139850521
O08808,Diaph1,13367,0.0836625153433298,0.100940651978821,0.686506363792208,0.128890468885641,0.780980949478874,0.873942158796222
Q8BH61,F13a1,74145,0.115722189973731,0.100616442117023,0.615484804792225,0.168176563117021,0.689208657572301,0.81697366520093
Q07079,Igfbp5,16011,0.156903204067836,0.100554465404679,0.49745165906453,0.245090671462955,0.561545042876541,0.734043818258972
Q8BGY3,Luzp2,233271,0.0353708024505317,0.100113098017621,0.732720925713784,0.131795173818064,0.831934281073437,0.86976632302689
P05064,Aldoa,11674,0.026111636018039,0.0994748960867017,0.82345146897505,0.0509619989202091,0.916185860352874,0.943847976533973
Q9Z0U1,Tjp2,21873,0.337146883401968,0.0994579817991019,0.341608327079594,0.221786807719337,0.408409282000742,0.80114192668633
Q60519,Sema5b,20357,0.17238561171614,0.0992697337459715,0.407190893230609,0.321153761307279,0.481833698487124,0.669834437376394
Q9CR39,Wdr45b,66840,0.094566446818271,0.0987877055763952,0.583807565973516,0.222838281631818,0.725227900305993,0.834393033104623
O88662,Emp2,13731,4.73032600269603e-10,0.0974518631826364,0.738307011225408,0.164241125118923,0.808230717267996,0.808230717267996
Q05793,Hspg2,15530,0.000357136909313372,0.0969951017072141,0.663532649887042,0.239115111496431,0.730032269535915,0.730032269535915
P0C7L0,Wipf3,330319,0.0870016235321963,0.0969432782303228,0.676993572306179,0.139061525931302,0.771112888553698,0.868109617238167
P59242,Cgn,70737,2.29540120972471e-10,0.0967902271260776,0.436593180055562,0.466616592588821,0.527283063928029,0.527283063928029
P02088,Hbb-b1,15129,0.0680224642720495,0.0963266895574455,0.61156574432269,0.224085101847815,0.671603271582793,0.74065962711523
Q3U0J8,Tbc1d2b,67016,0.204163277363347,0.0957698856428225,0.208006894659186,0.492059942334644,0.323756740081125,0.542540584861536
O70370,Ctss,13040,0.0436769662265533,0.0955717334495254,0.674242689363175,0.186508610960746,0.761433010099345,0.806944152791348
P19246,Nefh,380684,0.110384271580841,0.0955685572496725,0.454484169478917,0.339563001690569,0.52640059278761,0.641310931655954
Q60695,Rgl1,19731,0.0183592223979588,0.0954082497107901,0.292071804443137,0.594160723448114,0.521978288439152,0.547321090548985
O70400,Pdlim1,54132,0.178821860239167,0.0945503950411337,0.457762632041879,0.268865112677821,0.505429956117455,0.700991345777065
P08553,Nefm,18040,0.162641589617974,0.094271153001586,0.293358110367242,0.449729147013199,0.37115262032268,0.540509983500393
Q9QYJ0,Dnaja2,56445,2.85589355841712e-11,0.0938515546559726,0.726950207104441,0.179198238211027,0.825358686623753,0.825358686623753
P23953,Ces1c,13884,0.0268456802487246,0.0936576438051107,0.737417066096248,0.142079609849917,0.807006661347109,0.833179651946808
P70265,Pfkfb2,18640,0.012992565863971,0.0936334434250672,0.800081728601257,0.0932922621097042,0.885314455694348,0.898372794039523
P47880,Igfbp6,16012,0.409736578469808,0.0934635564749224,0.190090226727345,0.306709638327925,0.241649859809561,0.695258191469207
P16301,Lcat,16816,0.063018188985333,0.0933260775248017,0.58367179632031,0.259983937169555,0.646873257128803,0.710077024413337
Q9JLC4,Sorcs1,58178,0.173114377112931,0.0932720483411803,0.494426473601867,0.239187100944021,0.560798255332414,0.75467444558234
Q8BZ98,Dnm3,103967,0.071471575004243,0.0925753697883512,0.735997319312929,0.0999557358944766,0.802509376207309,0.879271116385088
Q99N50,Sytl2,83671,0.0900953613733024,0.0924208039625345,0.0803051553112712,0.737178679352892,0.349030760482955,0.451513834339643
Q80Y98,Ddhd2,72108,0.031079139882983,0.0922187920369,0.772633359697446,0.104068708382671,0.863558361754693,0.896728821639543
Q8BWU8,Etnppl,71760,0,0.0920762225310947,0.131426071746529,0.776497705722377,0.293194734802255,0.293194734802255
P11031,Sub1,20024,0.0316874551311489,0.0916962116066065,0.755721962907897,0.120894370354348,0.83746819587553,0.8703577582249
Q9Z2W8,Gria4,14802,0.0286686777071201,0.0912653860343957,0.853870645043864,0.0261952912146199,0.94248529041066,0.973327188123357
P97785,Gfra1,14585,0.000310881104016773,0.0911311711361024,0.853958552829658,0.0545993949302225,0.936338869188548,0.936338869188548
Q91XE4,Acy3,71670,0.13190422312785,0.0909985083528855,0.524700381589469,0.252396886929796,0.614327426421463,0.761340570579133
Q68FD7,Fnip1,216742,0.0750403014111677,0.0906971904105165,0.560813488367742,0.273449019810574,0.686995129596797,0.770771261949924
O54782,Man2b2,17160,0.0210225675509153,0.090288459947478,0.800006649112597,0.0886823233890102,0.879745324492269,0.901192797794425
Q8C9W3,Adamts2,216725,0.0843204075767491,0.0900093838812991,0.388083726064595,0.437586482477357,0.485859803015234,0.571705813636521
Q8K0U4,Hspa12a,73442,0.181697783480695,0.0896416868383956,0.473250467589858,0.255410062091052,0.512869940897248,0.712224864544916
Q3USZ8,Dipk2a,68861,0.00425841303836634,0.0883487418277029,0.830928463482145,0.0764643816517853,0.914748194786507,0.918938158684511
A2AB59,Arhgap27,544817,0.0696817234420293,0.0880141862875372,0.589513980735853,0.252790109534581,0.695121523624025,0.771172170684023
P20029,Hspa5,14828,1.20533865438336e-11,0.087943671303018,0.886218949242473,0.0258373794424555,0.980820054924468,0.980820054924468
Q9DCU2,Pllp,67801,0.0159010601570359,0.0878075431663369,0.825648789138265,0.0706426075383625,0.914171209437013,0.931117630015004
Q9QXA7,Trim44,80985,0.0204170132058638,0.0877704225323215,0.606277110287592,0.285535453974223,0.734132976979252,0.757688698217864
P70336,Rock2,19878,0.0360853705434812,0.0872880259237625,0.775318787551908,0.101307815980848,0.864225347030979,0.903137439206598
P59325,Eif5,217869,0,0.0865590343493822,0.53718356487145,0.376257400779167,0.595185772590559,0.595185772590559
Q5F226,Fat2,245827,0.00653292699230424,0.0864653473066612,0.854485335040413,0.0525163906606219,0.930590245443191,0.936696819698004
P27808,Mgat1,17308,0,0.0862088522084008,0.689917236028241,0.223873911763359,0.772486392140106,0.772486392140106
Q69ZU6,Thsd7a,330267,0.0292344358061432,0.0859583666039318,0.807097751094775,0.0777094464951498,0.879084375236452,0.909167502237717
P23927,Cryab,12955,0.189308626895125,0.0856017883438068,0.613730628032252,0.111358956728816,0.654777236808543,0.873845556961821
Q8K0S5,Rtn4rl1,237847,0.0430291848899145,0.0849660758550453,0.718987063746316,0.153017675508724,0.776368632483801,0.819528310574292
Q8K004,Spata2,263876,0.0425737735775687,0.0848169997043842,0.711229949936398,0.161379276781649,0.774847361160344,0.818020508678186
P48320,Gad2,14417,0.0880119724577046,0.084798023873735,0.690769273616352,0.136420730052208,0.742249854855376,0.836588958699935
Q80YF9,Arhgap33,233071,0,0.0843951500544079,0.585721981413023,0.329882868532569,0.638649815347644,0.638649815347644
O35926,Cdk5r2,12570,0.0474743541666487,0.0842340533866701,0.610165772903286,0.258125819543395,0.676481336802783,0.723750106700536
Q9ESP1,Sdf2l1,64136,0,0.0839755569255224,0.881338148675982,0.0346862943984961,0.976124783758855,0.97620750536044
P21981,Tgm2,21817,0.0411450169114343,0.0835439116245956,0.741709108702771,0.133601962761199,0.825401858965957,0.869389831314386
P21956,Mfge8,17304,0.0528592977563351,0.0832162104409495,0.724262167179553,0.139662324623163,0.782761937288032,0.837330380911313
O08672,Kifc2,16581,0.135073079123853,0.0827318350760247,0.50679168647894,0.275403399321182,0.602646250714909,0.754336823517179
P51906,Slc1a1,20510,0.00874423446428596,0.0826067201349933,0.799792764019597,0.108856281381124,0.914705181580518,0.926510894285262
Q9EQG7,Enpp5,83965,0.0702753999682289,0.0823163209410369,0.733234014309149,0.114174264781585,0.804966774359607,0.881418606841627
Q66L42,Map3k10,269881,0.217742380345436,0.0818411446973073,0.232095351501811,0.468321123455445,0.327912031668219,0.563674133816396
Q80U57,Rims3,242662,0.0485221796568025,0.0815530497675169,0.690481126917944,0.179443643657736,0.746833543581227,0.795836342252541
P25785,Timp2,21858,0.072168249033636,0.0814734282381239,0.695438758474071,0.150919564254169,0.750823588909616,0.827023042140615
P21237,Bdnf,12064,0.0965079420915372,0.081353566517215,0.0710822789738671,0.751056212417381,0.248020606766169,0.34656657770374
Q0VGU4,Vgf,381677,0.137970395326035,0.081320771204677,0.427759398948535,0.352949434520753,0.487340720134323,0.633633202551478
O35544,Slc1a6,20513,0.0334489541292245,0.0811259793779845,0.85128551712859,0.0341395493642012,0.938036251051785,0.974734666401518
P21619,Lmnb2,16907,0.00207961304330785,0.080708306839102,0.840873833742995,0.076338246374595,0.912346898881034,0.913864450009959
O70340,Nptx2,53324,0.269091052769081,0.0804889045869819,0.31899360810548,0.331426434538457,0.361228124261039,0.658882056244264
Q09014,Ncf1,17969,0.190970817279252,0.0802926741251343,0.606456220126454,0.12228028846916,0.637529762611472,0.856999480943635
P08003,Pdia4,12304,0,0.0795963699453497,0.899255713504338,0.0211479165503122,0.980560454906456,0.980560454906456
Q9JMI0,Ecel1,13599,0.14775522029859,0.0794692115231946,0.483309696298847,0.289465871879369,0.558373607515965,0.72200204417312
Q8C863,Itch,16396,0.0126845857380768,0.0794360989949948,0.765232587152814,0.142646728114115,0.837882337100579,0.850361721380629
Q9QXS1,Plec,18810,0.0211312774520293,0.0794099772977188,0.829238633620284,0.0702201116299679,0.899701213141763,0.921340813031615
Q9CQU5,Zwint,52696,0.0161250196439878,0.0793820036707952,0.782529310088476,0.121963666596741,0.846782189854668,0.862274824133739
P81117,Nucb2,53322,0.0192198930142326,0.0793585241511698,0.787290732178248,0.11413085065635,0.861235380844663,0.88089465994012
Q02357,Ank1,11733,0.107597083017222,0.0788480065804739,0.694313770833827,0.119241139568476,0.740577579169892,0.858710200749996
Q62226,Shh,20423,0.26152372393272,0.0786943491394585,0.509431606048542,0.15035032087928,0.532393438594429,0.837186895766874
Q64332,Syn2,20965,0.160764249474679,0.0786898866448198,0.498860850316538,0.261685013563963,0.541348273635378,0.717231269149201
P70451,Fer,14158,0.04526730772245,0.0784245993849365,0.390159638650108,0.486148454242506,0.504425065846651,0.549930391142421
Q8BH73,Qpctl,67369,0.0628439319837703,0.0783452928127742,0.715313312138563,0.143497463064893,0.775703101023537,0.842109034492618
Q9DBH0,Wwp2,66894,0.00857439578417856,0.0782688146883205,0.876162766135099,0.0369940233924016,0.948572657311243,0.957146449105976
A2AJL3,Fggy,75578,0,0.0780888460387218,0.326282781618533,0.595628372342745,0.440946896537581,0.440946896537581
Q3UU96,Cdc42bpa,226751,0,0.0780486313777551,0.818706569316891,0.103244799305354,0.883347659213932,0.883347659213932
P58802,Tbc1d10a,103724,0.046618414897532,0.0774897680466474,0.734550075098201,0.14134174195762,0.798918051514413,0.847477872403306
Q91YW3,Dnajc3,100037258,1.43746093712137e-10,0.0773264334797952,0.885409005828655,0.037264560547804,0.970384602236197,0.970730628556248
Q9QY33,Tspan3,56434,0,0.0772254049122932,0.729377304467682,0.193397290620025,0.800470525839587,0.800470525839587
Q8BG18,Necab1,69352,0.061530287776124,0.0766984035480914,0.719440505627041,0.142330803048743,0.777412142285548,0.842204530719137
Q9CWK8,Snx2,67804,0,0.0764479863039216,0.76477556073029,0.158776452965789,0.820978517965031,0.820978517965031
Q8CE50,Snx30,209131,0.0023580843370268,0.076409967160271,0.863229885241279,0.0580020632614234,0.948670863151388,0.951914731452974
E9Q634,Myo1e,71602,0.0189202730846548,0.0759839757586791,0.531049142242052,0.374046608914614,0.659069349009097,0.68083369070978
Q8C3Q5,Shisa7,232813,1.1516616943344e-11,0.0758029692740469,0.866373473463299,0.0578235572511371,0.949566005329633,0.949566005329633
Q3UH99,Shisa6,380702,0.0361120874483675,0.0755591588140574,0.842569983860775,0.0457587698767997,0.917333980488588,0.956245496033768
Q8K0D0,Cdk17,237459,0.0255855813488308,0.0753244422267391,0.816163698578474,0.0829262778459566,0.883594058934682,0.91001168522508
Q91ZP9,Necab2,117148,0.116094744460168,0.0753068176970165,0.594639174502858,0.213959263339957,0.632179676532176,0.756520056417439
Q9D7X1,Kctd4,67516,0.305045158431075,0.075117978946306,0.251583590082296,0.368253272540323,0.30634838223794,0.643786440157655
Q8VHQ4,Rab40c,224624,0.0325853076675403,0.0746946311889186,0.57939415708305,0.313325904060491,0.758166725076311,0.800306685659286
Q8BLQ7,Slc7a4,224022,0.163450100656665,0.0746655832017438,0.535598131998002,0.226286184143589,0.570884508981808,0.751388183310302
Q9D6N5,Drap1,66556,0.0336894627239304,0.0743457689121757,0.713080589800511,0.178884178563383,0.784425650213776,0.819189042369471
Q8R1S4,Mtss1,211401,0.0148300810360776,0.0742152453457102,0.278314087577045,0.632640586041168,0.433303095223681,0.449100510610799
Q6DIA2,Exoc3l4,74190,0.012598254361168,0.0738112360281048,0.840450100624958,0.0731404089857688,0.919218695637727,0.932832889196572
P41778,Pbx1,18514,0.0313054772500733,0.0737872798493523,0.58873612866906,0.306171114231514,0.664529525806547,0.695440595388371
Q8R2U4,Ntmt1,66617,0.204788022025117,0.0737473363979159,0.179102473684657,0.542362167892311,0.365516715072801,0.599518485276085
Q80YX1,Tnc,21923,0.16963222279693,0.0736388060180652,0.390986098665917,0.365742872519088,0.448066027350212,0.631324045250011
Q9JJ59,Abcb9,56325,0,0.0735075670482515,0.895439249702216,0.0310531832495321,0.96853502935203,0.96853502935203
Q8K0S0,Phyhip,105653,0.00605814025600119,0.0730345911583357,0.799592483796901,0.121314784788762,0.858510359927312,0.863560401072788
P60605,Ube2g2,22213,0.071535021462217,0.0729404873174245,0.776311485033871,0.0792130061864881,0.836828365156744,0.914858845695128
P97822,Anp32e,66471,0.0334128118078148,0.0728918673052153,0.56029904510668,0.33339627578029,0.660887799747733,0.696081927451823
Q5DU25,Iqsec2,245666,0.0122266261227278,0.0723380978608838,0.814266804353236,0.101168471663153,0.879421843171629,0.891503828109624
Q63912,Omg,18377,0,0.0719743709821256,0.886344600921619,0.0416810280962554,0.95220300744727,0.95220300744727
P0C605,Prkg1,19091,0.136374286989251,0.0711252338351858,0.629441707682115,0.163058771493449,0.686078307353812,0.839952096210953
Q63959,Kcnc3,16504,0.0488815028679048,0.0707819880018962,0.818477803752145,0.0618587053780542,0.875529856760333,0.927368981009815
Q9Z1E4,Gys1,14936,0.0557195788340102,0.0706120345256154,0.772829823759208,0.100838562881167,0.850628628871416,0.911887175200308
Q8BGN3,Enpp6,320981,0.152564974376318,0.0702457398799882,0.640456041174018,0.136733244569675,0.671151428383666,0.842618745111046
Q8BJI1,Slc6a17,229706,0.194553067221817,0.0698872087833779,0.431179857132621,0.304379866862184,0.457804230815501,0.669975611864894
Q7TPR4,Actn1,109711,0.00924174254454832,0.069730040475695,0.893586688428311,0.0274415285514458,0.960926026158194,0.970426228980229
Q9Z1W9,Stk39,53416,0.112605568305372,0.0695043328510628,0.630601037015957,0.187289061827609,0.687700707919578,0.81191525399496
Q61220,Nell2,54003,0.0367800782171815,0.0692442382425086,0.785564905578344,0.108410777961966,0.834921951676723,0.872130114558217
Q80XC3,Usp6nl,98910,0.0950390493096347,0.0688856448123974,0.22592186200935,0.610153443868618,0.346446558954768,0.443771379490908
Q91WA3,Hdac11,232232,0.00542097669081271,0.0687449268511599,0.902520714672591,0.023313381785436,0.969059294709911,0.97455807171737
P46735,Myo1b,17912,0.26073788514963,0.0686186641371237,0.347162482611298,0.323480968101949,0.408780291349456,0.70437640421217
Q8K212,Pacs1,107975,0.0326854565592719,0.0684640336366016,0.828435616529024,0.0704148932751025,0.917784226348529,0.954524887429723
O89084,Pde4a,18577,0.021205619338037,0.0682501566980398,0.791917295427181,0.118626928536742,0.854960746607666,0.876548922557747
Q9D711,Pir,69656,0.055853878014115,0.0682398063068394,0.588557728617054,0.287348587061992,0.647179892555901,0.703567919713951
P56371,Rab4a,19341,7.35776249407475e-12,0.0682186549145256,0.888106804909201,0.0436745401689158,0.961281569574036,0.961281569574036
Q8BLC3,Lypd1,72585,0.0562624770941697,0.068023918122348,0.623293811010294,0.252419793773188,0.667965384820692,0.724050482013794
Q61481,Pde1a,18573,0.18715393414294,0.0679343526361846,0.617911152526091,0.127000560694785,0.635236198960178,0.848697119407011
Q61263,Soat1,20652,0.118698329274598,0.0676631837689747,0.708330172884524,0.105308314071904,0.763827677934859,0.898089866905186
Q2VLH6,Cd163,93671,5.23072405359147e-11,0.0676070864595003,0.629559840881854,0.302833072606339,0.674277024975247,0.674277024975247
Q9Z268,Rasal1,19415,3.98608093004555e-11,0.0673042149296776,0.888966796906126,0.0437289881243359,0.968590208675593,0.969293446504162
Q62465,Vat1,26949,0.123290933091028,0.0672994831458944,0.599462118729859,0.209947465033219,0.635702788542275,0.769407080672682
Q8CG64,Fkrp,243853,0.0957070419913647,0.0672560886229959,0.631869096594623,0.205167772791017,0.683947123838754,0.787066632046635
