protein,Symbol,Entrez,contrast,log2FC,percentControl,Pvalue,Tstatistic,SE,DF,R2m,R2c,FDR
Q8C0J2,Atg16l1,77040,Mutant-Control,0.00663806843734704,1.00461176000474,0.847087108844042,0.194313095719311,0.0341617141797579,34.0000514993942,0.000271877138949371,0.704775492959441,0.949104506503526
O08644,Ephb6,13848,Mutant-Control,0.0104967509272491,1.00730232620466,0.847155012744364,0.194225683103412,0.054044093240029,34.0000282093997,6.84248495930502e-05,0.925632292645899,0.949104506503526
Q8BK30,Ndufv3,78330,Mutant-Control,-0.0287244530866353,0.980286626882074,0.847971186532597,-0.194209140890498,0.14790474307711,20.0000023032901,0.000437721282918459,0.686655487543992,0.949865052185582
E9PZJ8,Ascc3,77987,Mutant-Control,0.00576271941052831,1.00400240101087,0.848560994801454,0.192416073600945,0.029949262048033,34.0002866746502,8.59505006686289e-06,0.990481915173424,0.950204832047772
Q99NB8,Ubqln4,94232,Mutant-Control,-0.0102838200952444,0.992897144461619,0.848606377323308,-0.193386998741533,0.053177411936513,20.0000181475474,0.000637622575623493,0.53966615929643,0.950204832047772
Q811G0,Bbs9,319845,Mutant-Control,0.00969800824589573,1.00674479141442,0.848759411755972,0.192160761550212,0.0504682026010894,34.0000015579279,5.16201656633735e-05,0.942684269983699,0.950204832047772
Q8K3W0,Babam2,107976,Mutant-Control,-0.00679231164758409,0.995302993928723,0.848824007116262,-0.192077640438937,0.035362323444115,34.0000508008049,0.000321032552883458,0.643237412560991,0.950204832047772
Q9CQ79,Txndc9,98258,Mutant-Control,0.00745147572950788,1.00517833084125,0.849209810489161,0.191581231188114,0.0388946019570741,34.0000442588495,4.97605941962533e-05,0.94441424683242,0.950482889830668
P50580,Pa2g4,18813,Mutant-Control,0.00367274978800936,1.00254899934921,0.849389339489832,0.191349998888885,0.0191938845536241,34.0058876383145,3.38222399741871e-06,0.996212703598259,0.950530021234617
Q80ZI6,Lrsam1,227738,Mutant-Control,0.00645119152020879,1.0044816378482,0.84953819014352,0.191158745863432,0.0337478229995172,34.0000580680271,0.000234521418529952,0.736865359993964,0.950542811585689
P02798,Mt2,17750,Mutant-Control,0.0188626095110926,1.01316041044472,0.850046735299718,0.19050453638841,0.0990139650671343,34.0000041059305,0.000328206639334901,0.629216349956421,0.950580898989812
Q5SQX6,Cyfip2,76884,Mutant-Control,0.00434528180238392,1.00301646021788,0.850060409532483,0.190486941281834,0.0228114419452769,34.0001262398847,4.7995529521269e-05,0.94576817396926,0.950580898989812
Q9DBU0,Tm9sf1,74140,Mutant-Control,0.0126890589816195,1.00883417850961,0.85035863992043,0.190103331593241,0.0667482199037414,34.0000123385027,0.000203520314401548,0.769106256229435,0.950580898989812
O88879,Apaf1,11783,Mutant-Control,-0.0104382074396385,0.992790897093136,0.850609199515334,-0.190795599676299,0.0547088478840594,20.0000189248805,0.00026833442776245,0.800976915633934,0.950580898989812
P62827,Ran,19384,Mutant-Control,0.0048184967976681,1.00334551124233,0.85062343259681,0.189762749768757,0.0253922163519441,34.0000688608927,5.46141706145771e-05,0.937817630135289,0.950580898989812
P23116,Eif3a,13669,Mutant-Control,0.00720078301494276,1.005003679245,0.850727921775272,0.1896283521548,0.0379731349933607,34.0002724586406,1.83599425627555e-05,0.979066172905642,0.950580898989812
Q99LQ7,Tmem189,407243,Mutant-Control,0.0185178572200524,1.01291833042621,0.850741123436265,0.18961138443063,0.0976621592403761,34.0000048484767,0.000245783258802951,0.719710172367421,0.950580898989812
Q60809,Cnot7,18983,Mutant-Control,0.0108349487585482,1.00753848657496,0.850785883785299,0.189553816498985,0.0571602775331415,34.0000186669133,6.66628526998084e-05,0.923931879601752,0.950580898989812
Q99KG3,Rbm10,236732,Mutant-Control,0.0205150358842099,1.01432152355509,0.850809071222485,0.189523995003652,0.10824505827779,34.00001483612,0.000111922254549405,0.87224676627225,0.950580898989812
P97793,Alk,11682,Mutant-Control,0.0152737235151168,1.01064317831773,0.851065223793349,0.189194565568571,0.0807302443873901,34.0000120324042,0.000274594357057965,0.68547284269619,0.950673907821503
Q60759,Gcdh,270076,Mutant-Control,-0.0106673271386528,0.992633240843183,0.851347331096082,-0.188831783769998,0.0564911633289759,33.9999441569136,3.09682517617028e-05,0.964391772628374,0.950673907821503
P36993,Ppm1b,19043,Mutant-Control,0.00650972678661876,1.00452239406586,0.8515089541821,0.188623946120077,0.0345116668404059,34.0000607512336,7.66994952266385e-05,0.91161415670531,0.950673907821503
Q9CPP6,Ndufa5,68202,Mutant-Control,-0.0255676309850887,0.982433982057522,0.851550969719285,-0.188569921949866,0.135587005184667,33.9999979784476,7.91043449583068e-05,0.908790651690086,0.950673907821503
Q9CWV6,Prkrip1,66801,Mutant-Control,-0.0141464877286328,0.990242320043102,0.851579518991185,-0.188533210706985,0.0750344603774822,34.0000147433096,5.64863236037825e-05,0.934844446385527,0.950673907821503
Q8BNE1,Tcaf1,77574,Mutant-Control,0.00479698608110102,1.00333055137943,0.851977232308363,0.188021840897153,0.0255129194470814,33.9998002036747,1.83941777378343e-05,0.97866721116936,0.950894332586332
Q924Z4,Cers2,76893,Mutant-Control,-0.00679990133475439,0.995297757882102,0.852331902558686,-0.187565836444581,0.036253410875085,34.0001077410689,4.40496697758661e-05,0.948664353290609,0.950894332586332
Q9R117,Tyk2,54721,Mutant-Control,-0.0183400032250165,0.987368138726008,0.852361382429593,-0.188529599523453,0.0972791713947021,20.0000039214952,0.000225567468208643,0.828651171641311,0.950894332586332
O89020,Afm,280662,Mutant-Control,0.0143932335640358,1.01002656174426,0.852400796594531,0.187477269766483,0.0767732193986164,34.0000084100946,0.000240994229277248,0.718879019101849,0.950894332586332
Q9CQV4,Retreg3,67998,Mutant-Control,0.00657233570638738,1.00456598846723,0.852482141617885,0.187372691287618,0.0350762731816603,34.0000671966599,5.77459722025243e-05,0.932563819453909,0.950894332586332
O35231,Kifc3,16582,Mutant-Control,0.0186968799575036,1.01304403035483,0.85260180001452,0.18821875993912,0.0993359002235014,20.0000050292294,0.000306044699370216,0.766749377964311,0.950894332586332
Q6VVW5,Npr2,230103,Mutant-Control,0.00939281038171558,1.00653184006011,0.853387496077218,0.186208925753857,0.0504423208699008,33.9999854069769,4.45370877843026e-05,0.947337110630528,0.951550127438138
Q8QZV4,Stk32c,57740,Mutant-Control,0.004724161279138,1.00327990623094,0.853464940093423,0.186109383750857,0.0253837887371772,34.0001120744761,6.60328218949309e-05,0.921835928795867,0.951550127438138
Q80X90,Flnb,286940,Mutant-Control,-0.00512174488549455,0.996456171209185,0.854321179392066,-0.185009009724014,0.0276837592565621,34.000079603267,0.000191244257066829,0.77092035466112,0.952151318327435
Q9CQC6,Bzw1,66882,Mutant-Control,-0.0048408254490111,0.99665021856716,0.854459395989,-0.184831418596887,0.0261904901545381,33.9997654390183,1.11225736924202e-05,0.986651343577519,0.952151318327435
Q9CYT6,Cap2,67252,Mutant-Control,0.00429084812596692,1.00297861656977,0.854524665350516,0.184747535056163,0.0232254688792601,34.000164330447,3.43655601408105e-05,0.95871902192802,0.952151318327435
Q6ZWQ0,Syne2,319565,Mutant-Control,-0.00807446514367705,0.994418840117433,0.854577708534134,-0.18467938401623,0.043721529539905,34.000039527371,0.000152970940270881,0.81611091228103,0.952151318327435
Q8VDP6,Cdipt,52858,Mutant-Control,0.00644519893853879,1.00447746550021,0.854692429593038,0.184531979569883,0.0349272736008229,34.0000441760281,5.13611595977385e-05,0.938159157767691,0.952151318327435
O54931,Pakap,677884,Mutant-Control,0.00632740802650744,1.00439545684043,0.85505415773116,0.184067224304058,0.0343755280193462,34.0000537033792,0.000345431226544174,0.581984366105078,0.95235774991796
Q91XC8,Dap,223453,Mutant-Control,0.00858054102828376,1.00596529977923,0.855435519903592,0.183577288655979,0.0467407547584145,34.0000264488754,0.000133700180565294,0.837341056184967,0.95235774991796
Q920Q6,Msi2,76626,Mutant-Control,0.00698521620533654,1.00485352328971,0.855554294300042,0.183424677189488,0.0380822052537698,34.0007829517142,1.153025934298e-05,0.985948994441579,0.95235774991796
A2AJI0,Map7d1,245877,Mutant-Control,-0.00512425464443034,0.996454437743321,0.855583101354027,-0.183387715149799,0.0279421914398389,33.9997210040627,8.59886576174739e-06,0.989517025082823,0.95235774991796
Q8CIB6,Tmem230,70612,Mutant-Control,0.0103630021527588,1.00720894596628,0.855723634401544,0.18320717789141,0.0565643894089187,34.0000149583318,8.81965573249598e-05,0.892266561825187,0.95235774991796
Q99KJ8,Dctn2,69654,Mutant-Control,-0.00370965715567184,0.997431964660581,0.855897309478409,-0.182984088891571,0.0202731132424855,33.9999870115781,1.49321576681696e-05,0.981715639818743,0.95235774991796
Q8CHX7,Rftn2,74013,Mutant-Control,-0.00511265795309157,0.996462447489431,0.856098726216112,-0.182725376200225,0.0279800105459313,33.9999721103447,2.01853347966551e-05,0.975213107434485,0.95235774991796
Q80TH2,Erbin,59079,Mutant-Control,-0.00603159102890771,0.995827946979509,0.85646903410308,-0.18224975556603,0.0330951940658293,34.000092583186,4.0000422274752e-05,0.950624156963096,0.95235774991796
Q9CWL8,Ctnnbl1,66642,Mutant-Control,-0.0136469223068678,0.990585272965934,0.856528014586911,-0.182174009410936,0.0749114670692896,34.0000132358138,0.000135266682366988,0.832890222202966,0.95235774991796
Q9D2C7,Tmbim6,110213,Mutant-Control,-0.00856597745978416,0.994080108893283,0.856672913778929,-0.181987916741019,0.0470689351973523,34.0000466183157,5.70322392393326e-05,0.929397647347101,0.95235774991796
Q80W14,Prpf40b,54614,Mutant-Control,-0.00837448844797351,0.994212061971251,0.856688203755341,-0.18196828356157,0.0460216928140663,33.9999710492229,1.67138202293591e-05,0.979304868693452,0.95235774991796
Q8C0P7,Zfp451,98403,Mutant-Control,0.0197098080251688,1.01375554666166,0.856727230335756,0.181918162352237,0.108344366336583,34.0000054101024,0.000560995882441772,0.304989429768291,0.95235774991796
Q9CY57,Chtop,66511,Mutant-Control,0.00638095950149431,1.00443273974148,0.856739623208027,0.181902262868199,0.0350790550973945,33.9996131332845,9.79466130696572e-06,0.987863398949281,0.95235774991796
P61215,Car10,72605,Mutant-Control,0.0095115053575503,1.00661465394923,0.856956124238781,0.181624214584858,0.05236914790955,34.0000216659765,0.000236928742073746,0.705521151067128,0.95235774991796
Q9Z1J2,Nek4,23955,Mutant-Control,-0.00914340919187673,0.993682312737388,0.857063010123054,-0.181486956612171,0.0503805307144787,34.000019754652,6.62837230355039e-05,0.917491267638944,0.95235774991796
Q6P9R4,Arhgef18,102098,Mutant-Control,0.00470102690234331,1.00326381823685,0.857196450749679,0.181315599082352,0.0259273163816873,34.0001187115692,3.44087248041415e-05,0.957087669989067,0.95235774991796
Q9ERA6,Tfip11,54723,Mutant-Control,0.0057119845464646,1.00396709415236,0.857344489510651,0.181125502516151,0.0315360590701758,34.0002108160198,1.54944485074921e-05,0.980635745894906,0.95235774991796
Q80XJ3,Ttc28,209683,Mutant-Control,0.0104036316947482,1.00723731163833,0.857356037117122,0.181110682567052,0.0574435011082051,34.0000190144179,0.000398410743244708,0.502002958385543,0.95235774991796
P70404,Idh3g,15929,Mutant-Control,0.00951997334543631,1.00662056235362,0.857677210879119,0.180698303549285,0.0526843537456883,33.9998243911608,1.21683058095667e-05,0.984720616838206,0.952561539442978
Q9DCC4,Pycrl,66194,Mutant-Control,-0.00518645832395048,0.996411475235984,0.857991832885494,-0.18029434978196,0.0287666159822687,34.0000720339989,0.000156996699792672,0.801979502772141,0.952617981337503
Q8VBY2,Camkk1,55984,Mutant-Control,-0.00496665508487926,0.996563296063275,0.858003473143363,-0.180279404660229,0.0275497641798844,34.000090765725,6.73354975295249e-05,0.915055414855481,0.952617981337503
O88685,Psmc3,19182,Mutant-Control,0.0067272142349486,1.00467383804692,0.858496526505956,0.179646444259993,0.0374469656923052,33.999862766694,1.18271365499702e-05,0.984974593980743,0.95286680769287
Q8C2L6,Tmem161b,72745,Mutant-Control,0.00849593606605659,1.00590630799076,0.85855629334927,0.179569715535981,0.0473127444719609,34.0000269398142,0.000189548735174835,0.758988060194971,0.95286680769287
Q8CHG3,Gcc2,70297,Mutant-Control,-0.00538030748900287,0.996277600403815,0.858640857647774,-0.179461161183283,0.0299803447917513,34.0000720392465,0.000159185499633403,0.797350090257785,0.95286680769287
Q80X45,Tmem167b,67495,Mutant-Control,-0.00776995056731433,0.994628757656201,0.858865861976717,-0.18012647823499,0.0431360821765347,20.0000254836514,8.56082606349122e-05,0.928759932621612,0.952963613617733
Q99K10,Nlgn1,192167,Mutant-Control,-0.0127289818532006,0.991215751070506,0.859355618142885,-0.178543734592014,0.0712933549994757,34.0000127099255,0.000599877963978417,0.22846161754945,0.953354099550013
Q8N7N5,Dcaf8,98193,Mutant-Control,-0.00535828875856925,0.996292805928685,0.859607397029448,-0.178220598882853,0.0300654850907068,34.0000736541555,0.000117709315115393,0.84805763145872,0.953410371719735
Q9CQA9,Ntpcr,66566,Mutant-Control,0.00601322899486512,1.00417675113656,0.859682013649846,0.178124841181627,0.0337585086671524,34.0000316764358,5.8355542655904e-05,0.924592075353397,0.953410371719735
Q8K0D7,Wrb,71446,Mutant-Control,0.00867494578127115,1.00603112866904,0.859869510064064,0.177884225440226,0.0487673696743063,34.0000140848112,6.11209337608416e-05,0.920804781199067,0.953465437818713
P97291,Cdh8,12564,Mutant-Control,-0.0172804263378152,0.988093570440671,0.860334958421649,-0.178230425561847,0.0969555354162514,20.0000052481011,0.000747832464344275,0.364369994158324,0.95377626180399
Q8R0G9,Nup133,234865,Mutant-Control,-0.0331817098580767,0.97726267078783,0.86057784341028,-0.17741766432324,0.18702596488714,25.5782173993464,0.000986839471020875,0.0689404733342801,0.95377626180399
Q78IS1,Tmed3,66111,Mutant-Control,0.0194712435810507,1.01358792562822,0.860814854173731,0.176671215323949,0.11021174867308,34.0000007436273,0.000225941057989037,0.703211258904824,0.95377626180399
Q8K019,Bclaf1,72567,Mutant-Control,0.00532769927234966,1.00369970681113,0.860836681026125,0.176643312689275,0.0301607753570686,33.9974329017279,3.81972635852761e-06,0.994980947864651,0.95377626180399
Q8BH55,Thnsl1,208967,Mutant-Control,-0.00711383910957242,0.995081199593351,0.860864880625404,-0.176607017375069,0.0402806140735869,34.0003658117942,9.00033077992259e-06,0.988168864845808,0.95377626180399
Q9Z0D9,Cx3cr1,13051,Mutant-Control,-0.00892938037112412,0.993829739895595,0.861048952107158,-0.176370876246373,0.0506284289173154,33.999989930221,4.7300673477227e-05,0.937655601971877,0.95377626180399
Q61151,Ppp2r5e,26932,Mutant-Control,0.00306133911637563,1.00212421152463,0.861299128427348,0.1760499184354,0.0173890402425774,34.0002034839345,0.000166728875288429,0.779441895436023,0.95377626180399
Q91XE8,Tmem205,235043,Mutant-Control,-0.00999535356548087,0.993095693858429,0.861410934583067,-0.175906496409846,0.0568219694524107,34.0000183287211,7.37988714033667e-05,0.902215544997003,0.95377626180399
Q9DB90,Smg9,71997,Mutant-Control,-0.00555208701168208,0.996158982194484,0.861493342091736,-0.175800782720912,0.0315816967692126,34.0000313154156,2.02703225235413e-05,0.973109250512566,0.95377626180399
Q8K449,Abca9,217262,Mutant-Control,-0.00687630371162307,0.99524505020742,0.861528709520215,-0.175755413985703,0.0391242781982377,34.0000227016706,2.50489285192926e-05,0.966752760931851,0.95377626180399
P08030,Aprt,11821,Mutant-Control,-0.00471179459630555,0.996739360329514,0.861719625356874,-0.175510513293654,0.0268462242396959,34.0000663352543,3.30791360631944e-05,0.955971717695442,0.953834957368138
P23242,Gja1,14609,Mutant-Control,-0.00930216196012612,0.993572974911696,0.861933722697627,-0.175235887541773,0.0530836582084745,34.0001525147393,2.11753476122e-05,0.971727233917747,0.953919289583918
Q9CR20,Ier3ip1,66191,Mutant-Control,-0.0124201878286687,0.991427933306815,0.862078245049959,-0.175050521916778,0.0709520182668948,34.000016066839,0.000109459566523682,0.853542788604794,0.953926607104554
Q8BU04,Ubr7,66622,Mutant-Control,-0.0170274496569318,0.988266847912144,0.862544579265663,-0.175379892076314,0.0970889504796968,20.000005442648,0.000946789294469606,0.168891917533051,0.954201014350567
Q9D735,Trir,68544,Mutant-Control,0.0130628993858357,1.00909562797361,0.86277871872816,0.17415214977129,0.0750085451313172,34.0000217068156,4.33379638705381e-05,0.941413887636477,0.954201014350567
Q9QZB9,Dctn5,59288,Mutant-Control,-0.00431370073114223,0.99701443618668,0.862834115461366,-0.174081097755345,0.0247798341506597,34.0002986833727,1.84440617784941e-05,0.975046171179377,0.954201014350567
Q0VBD0,Itgb8,320910,Mutant-Control,-0.00672936728183871,0.995346419656679,0.862878031626832,-0.174024789027421,0.0386690156008657,34.0000635454165,2.99059638667809e-05,0.959512642813763,0.954201014350567
Q6KAU4,Mvb12b,72543,Mutant-Control,-0.00919822176109175,0.993644560305765,0.863100865369392,-0.173739038736205,0.0529427457870178,34.0000190832783,0.000135449482019222,0.816021795281944,0.954278621116817
Q3UDW8,Hgsnat,52120,Mutant-Control,0.0112716025644932,1.00784347972124,0.863227444861255,0.173576725610156,0.0649372922831176,34.0000126749669,0.000153948248128225,0.790504053199172,0.954278621116817
Q6ZPL9,Ddx55,67848,Mutant-Control,0.0120629237791139,1.00839643558979,0.863443148551607,0.173300138942617,0.0696071212216865,34.0000080452603,3.02637853492766e-05,0.958684854847969,0.954278621116817
Q9Z1M8,Ik,24010,Mutant-Control,0.0103294029562626,1.0071854891606,0.863567718843384,0.173140415819444,0.0596591090957896,33.9999723297333,2.66607662493877e-05,0.963536397666397,0.954278621116817
