Protein,Symbol,Label,log2FC,SE,DF,pvalue,adj.pvalue
A3KGS3,Ralgapa2,Mutant-Control,-0.0300617017584559,0.0635018659553838,30.7417162906681,0.639273278491529,0.843554565810184
A3KMP2,Ttc38,Mutant-Control,0.0385134228562594,0.0358147148032953,28.7417446041695,0.291161800293085,0.582992169587991
A4Q9F0,Ttll7,Mutant-Control,-0.0735827681239095,0.0299690677661157,28.7417626596935,0.0203704882809088,0.120801466467579
A6H5Y3,Mtr,Mutant-Control,-0.0492464249495025,0.0341503200444849,28.7417479599018,0.160097530645558,0.42919718833531
A6H5Z3,Exoc6b,Mutant-Control,-0.0121654543198523,0.0198906993304273,28.7418706822472,0.545600204961058,0.791714004923517
A6H611,Mipep,Mutant-Control,-0.0742796072721472,0.0616542376958433,28.7417151677952,0.238116344802906,0.526163959881239
A6H619,Phrf1,Mutant-Control,-0.100803765565987,0.1153268107153,30.7417065420471,0.388857237094422,0.672695273339356
A6H630,Armt1,Mutant-Control,-0.0915469516329684,0.0312360794802201,28.7417566346663,0.00656328478292418,0.0577370424283469
A6H6A9,Rabgap1l,Mutant-Control,0.0574089789778338,0.0280110247296837,30.7417830510646,0.0490269271720216,0.212631020305225
A6H8H2,Dennd4c,Mutant-Control,-0.0494877661299826,0.108214205497338,30.7417070580256,0.650661629170174,0.851697867263122
A6H8H5,Kcnb2,Mutant-Control,-0.0145076859220697,0.0450567499372391,28.7417271183518,0.749792842612399,0.895680902666329
A6X8Z5,Arhgap31,Mutant-Control,-0.0241896935595013,0.104762319754174,15.7417053748985,0.820366174030447,0.932956816514323
A6X919,Dpy19l1,Mutant-Control,0.0540492276664246,0.041740103050001,30.7417358071524,0.204996319376411,0.487740219635008
A6X935,Itih4,Mutant-Control,0.0279237433811596,0.058478191132158,28.7417166921368,0.636612544418523,0.842053332885184
A8Y5H7,Sec14l1,Mutant-Control,-0.0870454526566818,0.0301941006235106,30.7417703076886,0.00713013243612126,0.0606582974077828
A9Z1V5,Vwa5b1,Mutant-Control,-0.267232594833748,0.0662480787838776,15.741710979612,0.000990200821150002,0.0155776102945413
B0F2B4,Nlgn4l,Mutant-Control,-0.183069899608209,0.0318694562057839,28.7417547770647,3.32287522220073e-06,0.000176949446947117
B0V2N1,Ptprs,Mutant-Control,-0.0404682923986468,0.0342785302723725,28.741748808624,0.247450771615067,0.535095034961782
B1AR13,Cisd3,Mutant-Control,-0.00109510778465049,0.0353617070716865,28.7417434571386,0.975508517250216,0.993481711358107
B1AS29,Grik3,Mutant-Control,-0.00242712998811317,0.0430948326617171,28.7417299719637,0.955476061642376,0.985697731469236
B1AUE5,Pex10,Mutant-Control,0.0128041462814602,0.0253616244221975,15.7418003813248,0.62064912408029,0.833747022835375
B1AUH1,Ptpru,Mutant-Control,-0.0190992630333167,0.11781905403458,30.7417063859336,0.872282611933402,0.953996137137875
B1AVY7,Kif16b,Mutant-Control,0.0496125100829915,0.0861950621369261,30.741709841327,0.569086033049356,0.807004524914505
B1AVZ0,Uprt,Mutant-Control,-0.00159369956441924,0.033284796893604,28.7417524481915,0.962142483142793,0.988353108880007
B1AWN6,Scn2a,Mutant-Control,-0.00280286524836898,0.0286938125107057,28.7417694603252,0.922862939141734,0.975142663352429
B1AXH1,Nhsl2,Mutant-Control,-0.0685720295266914,0.0313356579032855,28.7417575314867,0.0369264044865324,0.179769241383232
B1AXV0,Frrs1l,Mutant-Control,-0.0432831209298736,0.0401180662922256,30.7417387584298,0.289027991849264,0.57969617875851
B1AY10,Nfx1,Mutant-Control,0.0852293307821244,0.0355666365097054,30.7417495837955,0.0228350810036207,0.131109074140953
B1AY13,Usp24,Mutant-Control,0.0071304871230488,0.0174252180553281,28.741953934202,0.685422646428437,0.867583160826875
B1AZA5,Tmem245,Mutant-Control,0.117382156789384,0.035150403633451,28.7417448705117,0.00233530718330814,0.0278480391636882
B1AZI6,Thoc2,Mutant-Control,-0.101473680138921,0.0573222137334608,28.7417173095923,0.0872965300981403,0.306174255386942
B1AZP2,Dlgap4,Mutant-Control,0.0587341312009019,0.0276253857663841,30.7417856741232,0.0416330713227156,0.193106586135149
B2B9E1,Triqk,Mutant-Control,0.0600912178464905,0.0518898374495614,28.7417207652302,0.256374870520434,0.543937020978153
B2RPU2,Plekhd1,Mutant-Control,-0.178279587078198,0.0274610804317361,28.7417770302653,4.34823870046488e-07,3.48658772120035e-05
B2RQC6,Cad,Mutant-Control,0.0141812322346756,0.0177809335147756,28.7417709444242,0.431670171723481,0.711562173426986
B2RQR8,Ece2,Mutant-Control,-0.178851296164818,0.036411841475766,28.7417413003807,3.31125621004085e-05,0.00113826075912954
B2RR83,Ythdc2,Mutant-Control,-0.0275378751632296,0.0224636924432681,28.7418159980409,0.230192325214543,0.515678118399696
B2RRE7,Otud4,Mutant-Control,-0.00688836457255546,0.030113237749363,28.741762573094,0.820684050096384,0.932956816514323
B2RS91,Rrn3,Mutant-Control,-0.093072532058462,0.122200922204403,15.7417049612667,0.457537399145516,0.731556474086436
B2RSH2,Gnai1,Mutant-Control,-0.0060857466501113,0.060232986326338,28.7417160310112,0.920222810317646,0.973385037873525
B2RUJ5,Apba1,Mutant-Control,-0.0411015726626987,0.0548314592194039,30.7417212193801,0.45919495227032,0.731958984213326
B2RUR8,Otud7b,Mutant-Control,-0.00819766057818426,0.0417220245271346,30.7417358359414,0.845525455820681,0.944023734918385
B2RVL6,Zcchc24,Mutant-Control,0.0457075398076456,0.0336985940597946,30.7417555125751,0.184862300884325,0.461725532033316
B2RWJ3,Tmem240,Mutant-Control,-0.0744163172155609,0.143722964025029,15.741704080349,0.611814457316669,0.828389104931921
B2RX14,Tut4,Mutant-Control,-0.074759196113016,0.0539960936365369,28.7417192824147,0.176851866133308,0.453739837493916
B2RXA1,Plcxd2,Mutant-Control,0.0372560163166284,0.0410518473643411,30.7417370205257,0.371183095003508,0.659856881366832
B2RXC1,Trappc11,Mutant-Control,-0.0165701854012647,0.0217038844041709,28.7418343322934,0.451407103543157,0.726176859916343
B2RXR6,Ankrd44,Mutant-Control,0.0545773139187125,0.0767326184679213,30.74171185241,0.482281776678982,0.748975439472969
B2RXS4,Plxnb2,Mutant-Control,0.049531491803311,0.0206435401565727,28.7418541898534,0.023135008120714,0.132302522547351
B2RY04,Dock5,Mutant-Control,-0.0325784700936125,0.0387785110504444,28.7417368123196,0.407777512239044,0.688445286877921
B2RY56,Rbm25,Mutant-Control,-0.0104113005627368,0.041274557241849,28.7417340535881,0.802646847420084,0.92412351998721
B5TVM2,Ildr2,Mutant-Control,-0.025238853614568,0.049072297067807,28.7417225463397,0.610960728965714,0.828236106314396
B7ZMP1,Xpnpep3,Mutant-Control,-0.0584540948198614,0.101122037574972,15.7417056693663,0.571404409432027,0.80763332219145
B9EHT4,Clip3,Mutant-Control,0.0407749088993491,0.0299611061532968,28.741762885157,0.18411277967073,0.461050747811743
B9EJ80,Pdzd8,Mutant-Control,0.0484125373530122,0.0304499938563691,30.741769010039,0.122089481956796,0.366163467811956
B9EJ86,Osbpl8,Mutant-Control,0.0488118975112901,0.0337400088160117,28.7417486154677,0.158797910182964,0.427217208421271
B9EJA2,Cttnbp2,Mutant-Control,-0.0442612127065442,0.0205861961387524,28.7418555412688,0.0401022068750945,0.189092651758015
B9EJI9,Tmem229a,Mutant-Control,0.00109817291736211,0.0458117977605513,30.7417298304095,0.981030349277699,0.995714163868076
B9EKI3,Tmf1,Mutant-Control,-0.175161049165593,0.0687175876236149,28.7417128346881,0.0164091790730681,0.106089372765267
B9EKR1,Ptprz1,Mutant-Control,-0.0159773577016836,0.0185110145372501,28.7419089620728,0.395213074709636,0.678063553658244
C0HK79,Arxes1,Mutant-Control,0.105522307737773,0.0550379724419189,30.7417210836876,0.0645384123792505,0.253502232408588
C0HKD9,Mfap1b,Mutant-Control,0.0752099908997628,0.10762578654856,28.7417056221525,0.490287193946181,0.754687437106919
C0HKG6,Rnaset2b,Mutant-Control,0.0190775949554721,0.0484842691448226,28.7417229164265,0.696868718736871,0.873340725807486
D3YVE8,Slc35g2,Mutant-Control,-0.102462950347283,0.0280294332033778,28.7417735023575,0.00102008612695439,0.0157785384071703
D3YVF0,Akap5,Mutant-Control,0.0480322935363069,0.0313600969210745,28.7417562245224,0.136545934962645,0.39151025166437
D3YXK2,Safb,Mutant-Control,0.0859035109481621,0.0420070993910624,30.7417353645332,0.0494993322712849,0.214210509878712
D3YZG8,Mthfd2l,Mutant-Control,-0.178718506058696,0.111366620050147,16.7417055077067,0.127239420309709,0.376749658777814
D3YZI9,Pgbd5,Mutant-Control,0.0655671381933877,0.0258509116354863,28.7417888501503,0.0168985310976709,0.107425728998657
D3YZP9,Ccdc6,Mutant-Control,0.0508651120027404,0.0292276532600129,28.7417663167042,0.0925034434096832,0.314878183989024
D3YZU1,Shank1,Mutant-Control,-0.152468396313665,0.0427312350298512,28.7417308318005,0.00128553315210453,0.0184145364868197
D3YZV8,Ccdc8,Mutant-Control,-0.102092176890677,0.238867172882427,16.7417031293924,0.67453346302962,0.863040447114503
D3Z4S3,Ptrhd1,Mutant-Control,0.0834742583044699,0.0617770079809198,28.7417151629453,0.187166411836262,0.4636857118481
D3Z6Q9,Bin2,Mutant-Control,0.0967043328778842,0.0646914347867298,28.7417131932435,0.145851692728708,0.407636782241774
D3Z7P3,Gls,Mutant-Control,0.00244489381970975,0.0428780410656954,28.7417381947317,0.954924051723392,0.985436417873134
E0CZ16,Klhl3,Mutant-Control,0.096100826204889,0.0531912651168708,15.7417155814493,0.0899601414688048,0.310828106432086
E1U8D0,Soga1,Mutant-Control,0.0720159689309128,0.0299967403326992,28.7417618178735,0.0230606168163873,0.132077884163479
E9PUL5,Prrt2,Mutant-Control,-0.193606172143664,0.039701128662792,28.7417351328434,3.65112696359819e-05,0.00123642047077966
E9PV24,Fga,Mutant-Control,0.525267440532795,0.0561453043915202,28.7417180575261,3.18955419596859e-10,8.24086298928774e-08
E9PV86,Mctp1,Mutant-Control,0.0929429638070134,0.0302925399219243,28.7417612329904,0.00466224930139301,0.0459376428340645
E9PVA8,Gcn1,Mutant-Control,0.0204889055265328,0.0183742528198432,28.7419145573098,0.27404999391048,0.561295583534794
E9PVB5,Ttc17,Mutant-Control,-0.0173919039586607,0.163983371787924,15.7417004348699,0.916875363966129,0.972341863706198
E9PVD3,Dchs1,Mutant-Control,0.00328475290494766,0.0553909276675597,28.7417188241615,0.95312254757272,0.984596903874914
E9PXF8,Sbf2,Mutant-Control,-0.0426899878222117,0.0203323236882194,30.7418807525487,0.0440696959594721,0.19975971345892
E9PY46,Ift140,Mutant-Control,0.0577455982068738,0.0374758693920701,28.741738912246,0.134286380587303,0.387024162498939
E9PYK3,Parp4,Mutant-Control,-0.103138771323453,0.0476866391605257,28.7417241023721,0.039013604519985,0.186155201868273
E9PZ19,Igsf9b,Mutant-Control,-0.0399215385246307,0.0785016308444009,28.7417104019,0.614953382862689,0.829174668737977
E9PZJ8,Ascc3,Mutant-Control,0.00576271941053019,0.0265212241084046,28.7417834119191,0.829519754523987,0.936515586269515
E9PZM4,Chd2,Mutant-Control,0.0709707670853285,0.0710477183230878,28.741712298534,0.326171104934536,0.618643183258109
E9PZQ0,Ryr1,Mutant-Control,0.064073197699741,0.0931698187750843,15.7417060276554,0.501647718700397,0.761895133931822
E9Q1P8,Irf2bp2,Mutant-Control,-0.0862446367019115,0.055308082662591,28.7417184256641,0.129858191193343,0.381016237337103
E9Q2M9,Wdfy4,Mutant-Control,0.104043001210297,0.0527594342529425,15.741715475262,0.0664409668157127,0.257351446470351
E9Q309,Cep350,Mutant-Control,0.0679211936317907,0.0607988130567511,28.7417155642707,0.273183543038064,0.56034354490842
E9Q394,Akap13,Mutant-Control,0.075155420571878,0.0426799003941936,28.7417301852596,0.0888915434363294,0.309280502250291
E9Q3C1,C2cd2,Mutant-Control,0.0217805007768286,0.0619712962143353,28.7417149696466,0.727805989137973,0.88560519452756
E9Q3L2,Pi4ka,Mutant-Control,0.053354009023448,0.02639935693079,28.7417833396687,0.0526784104155848,0.222583035166032
E9Q401,Ryr2,Mutant-Control,0.0349989924980213,0.0259234698711431,28.7417930250117,0.187524265563855,0.464219047754951
E9Q4P1,Wdfy1,Mutant-Control,-0.0391841980227391,0.0479616915616568,28.7391002477367,0.420655782550862,0.701827703925394
E9Q4S1,Pde8b,Mutant-Control,0.0253555249734812,0.024724409664431,28.7417973814613,0.31366921365469,0.606809881989772
E9Q555,Rnf213,Mutant-Control,0.131829633753355,0.0288476386492695,28.7417681701876,8.52087249429555e-05,0.00246645670208323
E9Q557,Dsp,Mutant-Control,-0.152271991752786,0.110998704963186,28.7417060928327,0.180728700301686,0.456632891454025
E9Q5C9,Nolc1,Mutant-Control,-0.0435914500145203,0.0552366588407102,28.7417190789415,0.436471123201324,0.71526518868379
E9Q5K9,Ythdc1,Mutant-Control,0.0413339438950619,0.0216741884996786,28.741837744877,0.066552907065818,0.257357582977354
E9Q634,Myo1e,Mutant-Control,-0.105307509319611,0.0375155975969372,28.7417394704155,0.00888492446970729,0.0704332194325887
E9Q6B2,Ccdc85c,Mutant-Control,-0.0205492019646083,0.0309319203887909,28.7417591536968,0.511769996028918,0.77142586273709
E9Q6C8,Xkr6,Mutant-Control,-0.115283263631689,0.0479818530962143,15.7417184255201,0.028989259846934,0.152798512169634
E9Q6J5,Bod1l,Mutant-Control,-0.0404827601101529,0.0553652446987742,30.7417208946613,0.470197420971163,0.739638337394601
E9Q6P5,Ttc7b,Mutant-Control,0.0369257612244085,0.0291584222986896,28.7417665707675,0.215543251373322,0.499710774868825
E9Q735,Ube4a,Mutant-Control,-0.0185872657996246,0.0236314264161323,28.7418092309494,0.437983639795134,0.716332531400588
E9Q784,Zc3h13,Mutant-Control,0.0589529971455946,0.17031200525731,28.7417044270575,0.731753375192658,0.887467236673154
E9Q7D5,Arhgef5,Mutant-Control,0.0561138898026707,0.0681516133958263,28.7417130600708,0.417078330246334,0.698288782514852
E9Q7F2,Rnf169,Mutant-Control,-0.0204289563020788,0.0557544212099186,28.7417216406833,0.716742992785908,0.880355991530358
E9Q7G0,Numa1,Mutant-Control,-0.185706628700983,0.0514674348023075,28.7417210519909,0.0011562438987203,0.0170888928760017
E9Q7T7,Chadl,Mutant-Control,0.0435744076254819,0.0728666152251464,28.7417112457561,0.55452166051031,0.796447005089546
E9Q7X7,Nrxn2,Mutant-Control,0.0743569804142453,0.0344496675021577,30.7417530010745,0.0388208732582465,0.185629410607192
E9Q8I9,Fry,Mutant-Control,0.017294990188224,0.0201884198885494,28.7418621177328,0.398708986099261,0.680546583564582
E9Q942,Smim13,Mutant-Control,-0.0941964807994629,0.0815670627117367,28.7417094602325,0.257669504617683,0.544743265656304
E9Q9R9,Dlg5,Mutant-Control,-0.15153058135577,0.0692731230673721,28.7417123994354,0.0369960359151372,0.179809463175782
E9QAT4,Sec16a,Mutant-Control,-0.00178902941352888,0.0277722685992207,30.7417846652591,0.949054599240142,0.983745153684878
F6SEU4,Syngap1,Mutant-Control,-0.135992609421573,0.0379521982489169,28.7417374673735,0.00123508181194575,0.0179873292695899
F6W8I0,Yjefn3,Mutant-Control,0.0826919994851358,0.0499750711570634,28.7417224464457,0.108873765795785,0.344315261757227
F6ZDS4,Tpr,Mutant-Control,-0.126539116257012,0.0386702492804672,28.7417367688812,0.0027764334356011,0.0318036118994307
F7BWT7,Tspan15,Mutant-Control,-0.0583005633523053,0.0690739111010815,16.7417107923214,0.410550523285543,0.692456588597666
F8VPU2,Farp1,Mutant-Control,0.0312762680382125,0.0404571706528885,30.7417381320823,0.445384158699174,0.722390116504403
F8VQB6,Myo10,Mutant-Control,0.0658890586637323,0.0660025747623298,28.7417134692312,0.326474410039159,0.61888192511771
G3X982,Aox3,Mutant-Control,0.293594156026283,0.104323154474511,16.741705949275,0.0120703752178566,0.0863129663094896
G3X9J0,Sipa1l3,Mutant-Control,-0.025511447996964,0.0353740591104542,28.7417450688007,0.476618009716551,0.743989088338031
G3X9K3,Arfgef1,Mutant-Control,-0.0200298092353664,0.0149076736685536,28.7421426169332,0.189592936662782,0.466985540988357
G3XA57,Rab11fip2,Mutant-Control,-0.0364308234368151,0.0319924881313135,28.7417524919916,0.264218233885063,0.550862641835684
G5E829,Atp2b1,Mutant-Control,0.0101726917914541,0.0285385800016269,28.7417706047647,0.724104072046644,0.884336653924814
G5E870,Trip12,Mutant-Control,-0.0197672279811617,0.0184147638408767,30.7419378448032,0.291425808285133,0.583025071499172
G5E897,Poglut3,Mutant-Control,0.00513038854490319,0.0286243056305865,28.7417695902527,0.859013160883326,0.949307581852756
G5E8B9,Zbtb11,Mutant-Control,-0.00886466074956535,0.0509929220151844,28.7417208954122,0.863209054334534,0.950195754777915
G5E8K5,Ank3,Mutant-Control,0.0599206669429181,0.0458646814546587,28.7417258685524,0.201752410604284,0.483168487379689
G5E8P0,Tubgcp6,Mutant-Control,-0.0361824528084936,0.0477867120010868,28.7417245738493,0.45511351294227,0.729017650122911
O08528,Hk2,Mutant-Control,0.158551570428237,0.104458446018189,28.7417067145891,0.139977655709854,0.396059207537005
O08529,Capn2,Mutant-Control,-0.00273651106748422,0.0295726856771541,28.7417278790813,0.926914910465196,0.976980059711752
O08530,S1pr1,Mutant-Control,0.0282550154914291,0.0599630144804141,28.7417160850341,0.641049748070453,0.845201860241822
O08532,Cacna2d1,Mutant-Control,0.0352641969878612,0.0252693011016945,28.7417929229291,0.173543771067243,0.449384315874197
O08539,Bin1,Mutant-Control,-0.0765059323655769,0.0253160276988802,30.7418047506589,0.00502562230235585,0.0484236756646884
O08547,Sec22b,Mutant-Control,0.0171973658981336,0.0251438993134039,30.741806448903,0.499125463889572,0.760877965279757
O08553,Dpysl2,Mutant-Control,-0.0353572116524185,0.0191983432831363,28.741889521402,0.075863494104271,0.279854161780657
O08576,Rundc3a,Mutant-Control,0.0650054824574561,0.0351676694448861,28.7417455140424,0.0748509335047132,0.276980635212164
O08579,Emd,Mutant-Control,0.04949049266659,0.0247139306877721,28.7417998706539,0.0547414731275834,0.22812217236441
O08581,Kcnk1,Mutant-Control,-0.0715459778012851,0.0294269160302926,28.7417662133026,0.0215166183220151,0.125817208226636
O08582,Gtpbp1,Mutant-Control,-0.0303935286971537,0.0266421979293373,28.741781984045,0.26336830066802,0.55073659036574
O08583,Alyref,Mutant-Control,0.0159852381822938,0.0580955721709737,28.741716738945,0.785166221245084,0.916552804452093
O08585,Clta,Mutant-Control,0.0585524018899402,0.0662688156865793,28.7417136903432,0.384265570041808,0.668761514867959
O08586,Pten,Mutant-Control,0.014676835002396,0.0344480210558828,30.7417530151318,0.673034428054685,0.863040447114503
O08599,Stxbp1,Mutant-Control,-0.0593269111476879,0.020990527932448,28.7418477458238,0.00847732454491418,0.0679745011785302
O08600,Endog,Mutant-Control,-0.068884431105839,0.0395713417761813,28.7417363640594,0.0924218538893182,0.314878183989024
O08601,Mttp,Mutant-Control,-0.040014863411809,0.0638137662304689,28.7417155068996,0.535571748026204,0.785235080754687
O08605,Mknk1,Mutant-Control,0.0223075151546222,0.0963587874294952,30.7417083354285,0.818456756884503,0.931715785905074
O08638,Myh11,Mutant-Control,-0.273748531365407,0.0678775494896377,28.7417129344196,0.000370455986890663,0.00764586084186173
O08641,Sh3yl1,Mutant-Control,0.0119950483983896,0.0481450746522396,28.7417237678917,0.805021398077871,0.925239403801315
O08644,Ephb6,Mutant-Control,0.0104967509272438,0.0559005771233306,30.741720495385,0.852286707569251,0.946579815234055
O08648,Map3k4,Mutant-Control,0.0377338526304446,0.0317668501016902,28.741755646137,0.244621162560558,0.532276116663273
O08663,Metap2,Mutant-Control,0.0387081504559005,0.0214351595803941,28.7418391026004,0.0814297429815516,0.293264784222666
O08672,Kifc2,Mutant-Control,-0.0802475719805822,0.0264025288685338,28.7417813556445,0.00501111095687284,0.0484236756646884
O08677,Kng1,Mutant-Control,0.0545035040826279,0.0464913452907319,28.7417256180754,0.250687742827464,0.53740240145034
O08688,Capn5,Mutant-Control,0.0714870710652303,0.0274078714219274,30.7417872334323,0.0139202860479388,0.0947394297272401
O08692,Ngp,Mutant-Control,0.653145842550862,0.144603517854082,28.7417046639339,9.86234028695564e-05,0.00274474402740023
O08709,Prdx6,Mutant-Control,0.131125724444191,0.0362565316503268,28.7417420277264,0.00113092051532114,0.016889160763558
O08715,Akap1,Mutant-Control,-0.140374704958061,0.0521294308940261,30.7417233256747,0.011365009410966,0.0831923459086032
O08738,Casp6,Mutant-Control,0.0402925672105254,0.0645981228710939,28.7417141785721,0.537716276445109,0.786231134873419
O08739,Ampd3,Mutant-Control,0.077362691979585,0.0189291421930575,28.7419032995862,0.000319958871276743,0.00682578709193441
O08746,Matn2,Mutant-Control,0.315717671872247,0.0855539973148334,28.7417091549971,0.000930221519185009,0.014917759351344
O08747,Unc5c,Mutant-Control,0.0584055844024295,0.0492813704454656,30.7417259366556,0.245041025915762,0.532586205888958
O08749,Dld,Mutant-Control,-0.00400162105536642,0.0467110131388528,28.7417256168795,0.932324641984903,0.978347073601137
O08756,Hsd17b10,Mutant-Control,0.0906956487135761,0.042932433493668,28.7417299948284,0.0434511676128293,0.197793053520671
O08759,Ube3a,Mutant-Control,-0.0225001854911376,0.0213472197544581,28.7418409960727,0.300658642187453,0.592484375112902
O08784,Tcof1,Mutant-Control,-0.0381148514933308,0.0395314692794231,28.7417346659269,0.343006009260356,0.633369209458774
O08788,Dctn1,Mutant-Control,-0.0021415746731855,0.0225830776530477,30.7418379986965,0.925064542481,0.976138291990237
O08795,Prkcsh,Mutant-Control,0.114415680743904,0.0368197409522629,30.7417461563664,0.00404156451406503,0.0415840030237723
O08800,Serpinb8,Mutant-Control,0.244532875517241,0.0611652809307828,28.7417155015921,0.000407376653469456,0.00821709295140468
O08807,Prdx4,Mutant-Control,-0.0233434000013071,0.033594733820282,28.7417498648357,0.49272696938438,0.756651552710505
O08808,Diaph1,Mutant-Control,-0.103984792611275,0.0230713125948104,28.7418149701006,0.000101293056330082,0.00280404905142322
O08810,Eftud2,Mutant-Control,0.0132340955698102,0.0215434701352469,28.7418400402379,0.543851333622986,0.790350156157136
O08811,Ercc2,Mutant-Control,-0.0725570448840004,0.0894443375118058,15.7417065912305,0.429347376142013,0.710005765904338
O08842,Gfra2,Mutant-Control,0.168367954885544,0.050286761852546,28.7417223014649,0.00228318124486567,0.0276859139898891
O08848,Ro60,Mutant-Control,-0.000831211377962596,0.020130858295598,28.7418657625148,0.967349879631062,0.990147166021576
O08908,Pik3r2,Mutant-Control,-0.0512479801871645,0.0413935159671038,28.7417314946087,0.225708902571175,0.509891614098613
O08914,Faah,Mutant-Control,-0.014106217967409,0.0282218225915733,28.7417723179068,0.620997438587779,0.833893769314407
O08915,Aip,Mutant-Control,-0.0378684836496592,0.0203255066889221,30.7418809127854,0.0720269537712163,0.270430586387516
O08917,Flot1,Mutant-Control,-0.134320609189663,0.0384293384761029,28.7417374658174,0.00155664990524476,0.0210514273364759
O08919,Numbl,Mutant-Control,0.0465193135722753,0.0409372638847791,28.7417316714754,0.265193896598615,0.55207180622857
O08967,Cyth3,Mutant-Control,-0.0638982460344246,0.0249203569771221,28.741794455259,0.015841839532178,0.10304395337136
O08983,Hps1,Mutant-Control,-0.0490930451339777,0.0363133495394115,30.7417474959932,0.186261793666746,0.462939817996875
O08989,Mras,Mutant-Control,-0.05588794350767,0.0208622233192145,30.7418688916343,0.0117528248409358,0.0849613534615214
O08992,Sdcbp,Mutant-Control,0.0278002151913868,0.0381433451150223,28.7417376453951,0.471999941046722,0.740425362883277
O08997,Atox1,Mutant-Control,0.106230197075893,0.0373015489292995,30.7417449385575,0.00777706947687806,0.0642045404386998
O09005,Degs1,Mutant-Control,0.074466493864717,0.0520380273706078,28.7417203650997,0.163213649678192,0.434305159361795
O09012,Pex5,Mutant-Control,0.0299377394020145,0.0373589932447722,28.741738535968,0.429502817770715,0.710005765904338
O09044,Snap23,Mutant-Control,0.0727522910014819,0.0575547879331227,30.74171943374,0.215711980341936,0.499729551395629
O09061,Psmb1,Mutant-Control,0.0270418307777961,0.0234094685077003,28.7418202271983,0.257535883418653,0.544743265656304
O09108,Lhb,Mutant-Control,-0.284137481846152,0.160052121213452,15.7417035355299,0.0951854066645684,0.319620275241959
O09110,Map2k3,Mutant-Control,0.121206241619614,0.0412674589781046,28.741733343381,0.00646228583613151,0.0570496677634094
O09111,Ndufb11,Mutant-Control,-0.106293165056778,0.0541586736537173,30.741721745723,0.0587948697196654,0.238738656091028
O09114,Ptgds,Mutant-Control,0.13603257881344,0.0434206952878714,28.7417307276314,0.003960593015543,0.0410709685183565
O09117,Sypl,Mutant-Control,-0.198395107253632,0.0466941368245949,28.7417216398301,0.000205806687026422,0.00485036300235243
O09118,Ntn1,Mutant-Control,-0.0660616181175075,0.0968359791538488,28.7417074769615,0.500573153666507,0.761895133931822
O09126,Sema4d,Mutant-Control,0.0426704527024048,0.023744750965193,30.7418220275799,0.082159382760253,0.295139150342334
O09131,Gsto1,Mutant-Control,-0.0094356961200241,0.0346985987279166,28.7417456251068,0.787617399052694,0.917265271417628
O09159,Man2b1,Mutant-Control,0.318702961077201,0.0410028164528828,28.7417324206788,1.51917054996089e-08,2.25483696947387e-06
O09161,Casq2,Mutant-Control,0.0540381700069477,0.102283052755904,15.7417056957493,0.604646360286135,0.826426571053756
O09164,Sod3,Mutant-Control,0.102559804186265,0.0314096933022106,28.7417556887736,0.00282700044342832,0.0321191451031856
O09167,Rpl21,Mutant-Control,0.0233811616362198,0.0239221993234332,28.7418071352565,0.336534747864013,0.627092326642829
O09172,Gclm,Mutant-Control,0.0279006064978181,0.029906956483568,28.7417625862739,0.358635985884506,0.648146142834905
O09174,Amacr,Mutant-Control,-0.0365449233157528,0.086909645731513,28.7417086207564,0.67725248374391,0.863459764269513
O35066,Kif3c,Mutant-Control,0.0126264376051397,0.034962994074252,30.7417513936214,0.720466987789563,0.882360478378026
O35071,Kif1c,Mutant-Control,0.0310615043002943,0.040187307034444,28.7417344562045,0.44588094600156,0.722520511387018
O35074,Ptgis,Mutant-Control,-0.113050033807577,0.0556745614918308,28.7417184844764,0.0516440668604166,0.219542358572984
O35075,Vps26c,Mutant-Control,-0.0483703442514358,0.0338858944438052,28.7417479368693,0.164226212689038,0.43593685681839
O35083,Agpat1,Mutant-Control,-0.000317918937180917,0.0434279203350541,28.7417294691287,0.994209626029589,0.998758990308011
O35089,Cnih2,Mutant-Control,0.00304528770381811,0.0429487831429692,28.7417783243753,0.943964362390013,0.981677905789018
O35098,Dpysl4,Mutant-Control,-0.038895199935638,0.0245338570382442,28.7417996440964,0.123825094490072,0.369620821207849
O35099,Map3k5,Mutant-Control,0.0129473970575272,0.033451560284759,28.7417480094539,0.701570971272848,0.874154376020077
O35114,Scarb2,Mutant-Control,-0.298732217949778,0.0679085033608992,30.7417145253313,0.000120943327736492,0.00324500251649911
O35129,Phb2,Mutant-Control,-0.0712511735894062,0.0453042851863808,28.741727517265,0.126727454652564,0.375871906316448
O35130,Emg1,Mutant-Control,0.0614792344186246,0.141679120983939,28.7417018266792,0.667577135091246,0.860975798557318
O35136,Ncam2,Mutant-Control,0.0506664497502083,0.0245631377890853,28.7418032049861,0.0482805908653409,0.212088624714256
O35143,Atpif1,Mutant-Control,0.10940807569974,0.0852429722517704,30.7417100073497,0.208913204726165,0.491684410343242
O35144,Terf2,Mutant-Control,-0.069341939230648,0.101841044793583,28.7417071126026,0.501393997444114,0.761895133931822
O35153,Bet1l,Mutant-Control,-0.00754191415775038,0.0802837942604505,28.7417097704867,0.925808110819193,0.976479797561943
O35161,Celsr1,Mutant-Control,0.106807780375841,0.135796957607927,28.7417055098026,0.437996941276483,0.716332531400588
