protein,symbol,entrez,contrast,log2FC,percentControl,Pvalue,FDR,Padjust,Tstatistic,SE,DF,isSingular
Q8BGQ6,Efcab14,230648,Mutant-Control,0.0598942282360282,1.04238933484854,0.350071304448499,0.666146795553888,1,0.947497681862276,0.0632130604460246,33.999995924666,FALSE
Q8BGQ7,Aars,234734,Mutant-Control,-0.000283267098061479,0.999803673484207,0.990946670056595,0.997424680307255,1,-0.0114306491908458,0.0247813657240337,34.0000831732616,FALSE
Q8BGR2,Lrrc8d,231549,Mutant-Control,0.117084868034205,1.08454120622946,0.0150053534931654,0.11755795238973,1,2.5621362744697,0.0456981422888752,34.0000395402815,FALSE
Q8BGR6,Arl15,218639,Mutant-Control,0.132183904366753,1.09595146153797,0.00866741995008572,0.0857136928183759,1,2.78583445563106,0.0474485855035527,34.0000246659175,FALSE
Q8BGR9,Ublcp1,79560,Mutant-Control,-0.0752181236787557,0.949198599044092,0.0489376949480279,0.241572531403255,1,-2.04231075657766,0.0368299111369321,34.0000258679689,FALSE
Q8BGS2,Bola2,66162,Mutant-Control,0.0758654462689083,1.05399311746998,0.183344034730693,0.494791985313244,1,1.35820330084538,0.0558572094631842,34.0000081630818,FALSE
Q8BGS7,Cept1,99712,Mutant-Control,0.0106990477856304,1.00744358154808,0.880088630048771,0.961886893092972,1,0.15199577657731,0.0703904281194844,34.0000171776251,FALSE
Q8BGT0,Ostm1,14628,Mutant-Control,0.0279929484791532,1.01959269948016,0.492568842431925,0.777513801305029,1,0.693722582072251,0.0403517907627199,34.0000376585091,FALSE
Q8BGT1,Flrt3,71436,Mutant-Control,0.106776634929744,1.07681964482619,0.183099534848203,0.494599784512669,1,1.3790769976099,0.0774261590286843,20.0000088582626,FALSE
Q8BGT5,Gpt2,108682,Mutant-Control,-0.0707171577565111,0.952164563303869,0.637585599993767,0.860370901470597,1,-0.475338203054959,0.14877230002137,34.0000095550264,FALSE
Q8BGT6,Micall1,27008,Mutant-Control,-0.0433110290201713,0.970425234318392,0.321873978383471,0.639046342893036,1,-1.00525740572072,0.0430845162380272,34.0000346001438,FALSE
Q8BGT7,Smndc1,76479,Mutant-Control,-0.0258178166494441,0.982263627560709,0.523154057188468,0.798649148376921,1,-0.645159217695344,0.040017744366532,33.9997137780671,FALSE
Q8BGT8,Phyhipl,70911,Mutant-Control,-0.00218271726060859,0.99848819960813,0.92190187362428,0.976610494098116,1,-0.0987687940699453,0.0220992600057752,34.0001429218065,FALSE
Q8BGU5,Ccny,67974,Mutant-Control,0.0683124431119664,1.04848952132279,0.180103897035724,0.490219221334045,1,1.36858738240473,0.0499145644554573,34.0000363518151,FALSE
Q8BGV0,Nars2,244141,Mutant-Control,-0.0306808767711866,0.978958171376547,0.869563161268043,0.959668687967296,1,-0.165495106904539,0.185388422322867,33.0279881814648,FALSE
Q8BGV7,Kctd13,233877,Mutant-Control,-0.0497369531265903,0.966112464344505,0.253518661002488,0.57461098310331,1,-1.16152353487493,0.0428204436959135,34.000018875921,FALSE
Q8BGV8,Mief1,239555,Mutant-Control,-0.0836655073518768,0.943657014900226,0.0417685506740649,0.219425827866269,1,-2.11575796788345,0.0395439878388234,34.0000295970818,FALSE
Q8BGW1,Fto,26383,Mutant-Control,-0.00214472549343192,0.998514494029069,0.926852885391686,0.978251921991715,1,-0.0924883357433198,0.0231891457035633,34.0001017278768,FALSE
Q8BGX2,Timm29,69773,Mutant-Control,-0.00555311801706182,0.996158270301205,0.922094574890023,0.976610494098116,1,-0.0985242786991138,0.0563629400832322,33.9999822257485,FALSE
Q8BGX3,Lrtm2,211187,Mutant-Control,-0.0202750009408952,0.986044730551074,0.647309274788182,0.865481401610262,1,-0.461598228526498,0.0439234808279411,34.0001031890013,FALSE
Q8BGY3,Luzp2,233271,Mutant-Control,0.211403417660068,1.15781392870613,0.000153161196270624,0.00510318802982628,1,4.25912413367218,0.0496354205759666,34.0000265360787,FALSE
Q8BGY4,Klhl26,234378,Mutant-Control,-0.0126087845777576,0.991298337058892,0.79166182137303,0.928121601371475,1,-0.266240708368187,0.0473585901083195,34.0000354981348,FALSE
Q8BGY9,Slc5a7,63993,Mutant-Control,-0.0896575112481539,0.939745813799134,0.214381269223975,0.53287280358923,1,-1.26525928863674,0.070860978499321,34.0000123302663,FALSE
Q8BGZ1,Hpcal4,170638,Mutant-Control,0.102061754993933,1.07330622860519,0.135615491572995,0.427883365637272,1,1.52859698312446,0.0667682561987782,34.0000077396411,FALSE
Q8BGZ2,Fam168a,319604,Mutant-Control,0.253251297426087,1.19189016719633,0.00714879246967986,0.0757761423432487,1,3.99633699801774,0.0633708562495366,5.99998305088718,FALSE
Q8BGZ3,Dcaf12,68970,Mutant-Control,-0.00544979647442645,0.996229614758589,0.801149584409022,0.932222210012731,1,-0.263271688790168,0.0207002754434794,5.99951406596643,FALSE
Q8BGZ4,Cdc23,52563,Mutant-Control,0.0337555302581789,1.02367342067392,0.15654216358789,0.456463876053066,1,1.4488428475711,0.0232982689011221,34.0005802602538,FALSE
Q8BH02,Tor4a,227612,Mutant-Control,0.0222020299965049,1.01550829916347,0.77899130104784,0.922695880292697,1,0.28444807934863,0.078053014270113,20.0000054387898,FALSE
Q8BH04,Pck2,74551,Mutant-Control,-0.0650707649388806,0.955898429130822,0.192086901476064,0.506802276083427,1,-1.33087426099142,0.0488932477290582,34.0003825395314,FALSE
Q8BH10,Orai2,269717,Mutant-Control,0.0595529672907222,1.04214279300116,0.530849867816363,0.802412606904063,1,0.664859733319589,0.0895722275033551,5.99985876678913,FALSE
